CV_FOLD,ECOREGION,TARGET,METRIC,SCORE,MODEL
4,Blue Mountains,topht,mape,0.16689787858459612,ElasticNet
4,Blue Mountains,topht,bias,-2.618084465073526,ElasticNet
4,Blue Mountains,topht,rel_bias,0.042857425042128014,ElasticNet
4,Blue Mountains,qmd,rmse,3.9878498967980693,ElasticNet
4,Blue Mountains,qmd,nrmse,0.3005459984170957,ElasticNet
4,Blue Mountains,qmd,mae,3.1430211571779783,ElasticNet
4,Blue Mountains,qmd,mape,0.23687512222778717,ElasticNet
4,Blue Mountains,qmd,bias,0.25951412693042897,ElasticNet
4,Blue Mountains,qmd,rel_bias,-0.0195583922163849,ElasticNet
4,Blue Mountains,tcuft,rmse,1061.5376036434168,ElasticNet
4,Blue Mountains,tcuft,nrmse,0.5430840308747806,ElasticNet
4,Blue Mountains,tcuft,mae,902.8446009397185,ElasticNet
4,Blue Mountains,tcuft,mape,0.4618964824693856,ElasticNet
4,Blue Mountains,tcuft,bias,21.265618581522617,ElasticNet
4,Blue Mountains,tcuft,rel_bias,-0.01087951836907173,ElasticNet
5,Blue Mountains,total_cover,rmse,9.201851786982866,ElasticNet
5,Blue Mountains,total_cover,nrmse,0.2857195988652214,ElasticNet
5,Blue Mountains,total_cover,mae,7.527616193322041,ElasticNet
5,Blue Mountains,total_cover,mape,0.2337342014364835,ElasticNet
5,Blue Mountains,total_cover,bias,0.8177183024275317,ElasticNet
5,Blue Mountains,total_cover,rel_bias,-0.025390339984051217,ElasticNet
5,Blue Mountains,topht,rmse,15.595651604480464,ElasticNet
5,Blue Mountains,topht,nrmse,0.24953042567168743,ElasticNet
5,Blue Mountains,topht,mae,11.962696963643058,ElasticNet
5,Blue Mountains,topht,mape,0.19140315141828892,ElasticNet
5,Blue Mountains,topht,bias,1.8620687579595327,ElasticNet
5,Blue Mountains,topht,rel_bias,-0.029793100127352524,ElasticNet
5,Blue Mountains,qmd,rmse,3.4213570931576203,ElasticNet
5,Blue Mountains,qmd,nrmse,0.2576132625551715,ElasticNet
5,Blue Mountains,qmd,mae,2.970694776636495,ElasticNet
5,Blue Mountains,qmd,mape,0.22368035625262264,ElasticNet
5,Blue Mountains,qmd,bias,0.18781140081464293,ElasticNet
5,Blue Mountains,qmd,rel_bias,-0.014141379105290659,ElasticNet
5,Blue Mountains,tcuft,rmse,1096.1826166631029,ElasticNet
5,Blue Mountains,tcuft,nrmse,0.5540967391663396,ElasticNet
5,Blue Mountains,tcuft,mae,912.9499521018774,ElasticNet
5,Blue Mountains,tcuft,mape,0.46147656767411255,ElasticNet
5,Blue Mountains,tcuft,bias,122.87634568345611,ElasticNet
5,Blue Mountains,tcuft,rel_bias,-0.062111350270393946,ElasticNet
1,Cascades,total_cover,rmse,17.40820372708843,ElasticNet
1,Cascades,total_cover,nrmse,0.27851545733796307,ElasticNet
1,Cascades,total_cover,mae,13.934933417215209,ElasticNet
1,Cascades,total_cover,mape,0.22294628524081975,ElasticNet
1,Cascades,total_cover,bias,2.7227275823683588,ElasticNet
1,Cascades,total_cover,rel_bias,-0.04356116976216255,ElasticNet
1,Cascades,topht,rmse,25.59428651828604,ElasticNet
1,Cascades,topht,nrmse,0.24465573364145837,ElasticNet
1,Cascades,topht,mae,19.819624981805976,ElasticNet
1,Cascades,topht,mape,0.18945575556317704,ElasticNet
1,Cascades,topht,bias,-0.2508752770267289,ElasticNet
1,Cascades,topht,rel_bias,0.0023981162713649553,ElasticNet
1,Cascades,qmd,rmse,6.265121322113443,ElasticNet
1,Cascades,qmd,nrmse,0.4302487447719854,ElasticNet
1,Cascades,qmd,mae,4.247958674277908,ElasticNet
1,Cascades,qmd,mape,0.2917228244248584,ElasticNet
1,Cascades,qmd,bias,-0.5978987488971742,ElasticNet
1,Cascades,qmd,rel_bias,0.04105988902493782,ElasticNet
1,Cascades,tcuft,rmse,4705.559770557873,ElasticNet
1,Cascades,tcuft,nrmse,0.5947112243134415,ElasticNet
1,Cascades,tcuft,mae,3606.7430089575196,ElasticNet
1,Cascades,tcuft,mape,0.4558374891042502,ElasticNet
1,Cascades,tcuft,bias,244.52454233523048,ElasticNet
1,Cascades,tcuft,rel_bias,-0.03090418505716447,ElasticNet
2,Cascades,total_cover,rmse,15.929025545593378,ElasticNet
2,Cascades,total_cover,nrmse,0.2334711644416493,ElasticNet
2,Cascades,total_cover,mae,12.614429489073478,ElasticNet
2,Cascades,total_cover,mape,0.18488924718912272,ElasticNet
2,Cascades,total_cover,bias,-2.057489686240119,ElasticNet
2,Cascades,total_cover,rel_bias,0.030156553613290726,ElasticNet
2,Cascades,topht,rmse,27.158277259341254,ElasticNet
2,Cascades,topht,nrmse,0.25932462625314845,ElasticNet
2,Cascades,topht,mae,20.786571390133023,ElasticNet
2,Cascades,topht,mape,0.19848349751185157,ElasticNet
2,Cascades,topht,bias,-0.6035480469414971,ElasticNet
2,Cascades,topht,rel_bias,0.005763063327041011,ElasticNet
2,Cascades,qmd,rmse,5.6212976279339495,ElasticNet
2,Cascades,qmd,nrmse,0.41216847127730005,ElasticNet
2,Cascades,qmd,mae,4.117999219534626,ElasticNet
2,Cascades,qmd,mape,0.30194263947211253,ElasticNet
2,Cascades,qmd,bias,0.1710754257236247,ElasticNet
2,Cascades,qmd,rel_bias,-0.012543704560887237,ElasticNet
2,Cascades,tcuft,rmse,4524.195811332988,ElasticNet
2,Cascades,tcuft,nrmse,0.5485889801736304,ElasticNet
2,Cascades,tcuft,mae,3308.8996258158854,ElasticNet
2,Cascades,tcuft,mape,0.40122619508999857,ElasticNet
2,Cascades,tcuft,bias,-19.447444198455052,ElasticNet
2,Cascades,tcuft,rel_bias,0.0023581325885783625,ElasticNet
3,Cascades,total_cover,rmse,16.719625901821704,ElasticNet
3,Cascades,total_cover,nrmse,0.25753411100686696,ElasticNet
3,Cascades,total_cover,mae,13.315153224134878,ElasticNet
3,Cascades,total_cover,mape,0.20509466950000194,ElasticNet
3,Cascades,total_cover,bias,1.0675644867488758,ElasticNet
3,Cascades,total_cover,rel_bias,-0.016443805181515347,ElasticNet
3,Cascades,topht,rmse,24.38670439296026,ElasticNet
3,Cascades,topht,nrmse,0.2388943147537011,ElasticNet
3,Cascades,topht,mae,19.38799385376229,ElasticNet
3,Cascades,topht,mape,0.18992650386497256,ElasticNet
