CV_FOLD,ECOREGION,TARGET,METRIC,SCORE,MODEL
,Eastern Cascades,qmd,mae,2.729195366730784,ElasticNet
,Eastern Cascades,qmd,mape,0.22652172382091365,ElasticNet
,Eastern Cascades,qmd,bias,-0.3956005201421429,ElasticNet
,Eastern Cascades,qmd,rel_bias,0.032834626959810424,ElasticNet
,Eastern Cascades,tcuft,rmse,1855.642945909639,ElasticNet
,Eastern Cascades,tcuft,nrmse,0.47550845986013474,ElasticNet
,Eastern Cascades,tcuft,mae,1246.5840875340614,ElasticNet
,Eastern Cascades,tcuft,mape,0.3194371421808739,ElasticNet
,Eastern Cascades,tcuft,bias,309.1939351399951,ElasticNet
,Eastern Cascades,tcuft,rel_bias,-0.07923093837669398,ElasticNet
,Klamath Mountains,total_cover,rmse,16.27875561015154,ElasticNet
,Klamath Mountains,total_cover,nrmse,0.28985669537431036,ElasticNet
,Klamath Mountains,total_cover,mae,12.592287689500344,ElasticNet
,Klamath Mountains,total_cover,mape,0.22421608778284266,ElasticNet
,Klamath Mountains,total_cover,bias,1.0322893422746877,ElasticNet
,Klamath Mountains,total_cover,rel_bias,-0.018380764757919724,ElasticNet
,Klamath Mountains,topht,rmse,20.68101649581831,ElasticNet
,Klamath Mountains,topht,nrmse,0.23704890321297784,ElasticNet
,Klamath Mountains,topht,mae,15.046396194213337,ElasticNet
,Klamath Mountains,topht,mape,0.17246404285144237,ElasticNet
,Klamath Mountains,topht,bias,6.445894834842958,ElasticNet
,Klamath Mountains,topht,rel_bias,-0.07388381035983804,ElasticNet
,Klamath Mountains,qmd,rmse,7.318775563681124,ElasticNet
,Klamath Mountains,qmd,nrmse,0.7271465238873696,ElasticNet
,Klamath Mountains,qmd,mae,5.442494634314887,ElasticNet
,Klamath Mountains,qmd,mape,0.5407313040526183,ElasticNet
,Klamath Mountains,qmd,bias,2.717983291173063,ElasticNet
,Klamath Mountains,qmd,rel_bias,-0.2700413593727404,ElasticNet
,Klamath Mountains,tcuft,rmse,3313.996346372113,ElasticNet
,Klamath Mountains,tcuft,nrmse,0.5045796861255117,ElasticNet
,Klamath Mountains,tcuft,mae,2353.656690237618,ElasticNet
,Klamath Mountains,tcuft,mape,0.35836109333898386,ElasticNet
,Klamath Mountains,tcuft,bias,423.945816718388,ElasticNet
,Klamath Mountains,tcuft,rel_bias,-0.0645487878609654,ElasticNet
,North Cascades,total_cover,rmse,17.519012821167202,ElasticNet
,North Cascades,total_cover,nrmse,0.27825099233677464,ElasticNet
,North Cascades,total_cover,mae,13.084452337015975,ElasticNet
,North Cascades,total_cover,mape,0.20781775115541926,ElasticNet
,North Cascades,total_cover,bias,0.29069807468027004,ElasticNet
,North Cascades,total_cover,rel_bias,-0.004617099637740083,ElasticNet
,North Cascades,topht,rmse,22.869583792857526,ElasticNet
,North Cascades,topht,nrmse,0.26195448890587086,ElasticNet
,North Cascades,topht,mae,12.959977232081632,ElasticNet
,North Cascades,topht,mape,0.14844713584695612,ElasticNet
,North Cascades,topht,bias,4.491604121850402,ElasticNet
,North Cascades,topht,rel_bias,-0.05144806625096044,ElasticNet
,North Cascades,qmd,rmse,4.714624183279705,ElasticNet
,North Cascades,qmd,nrmse,0.39655615276264583,ElasticNet
,North Cascades,qmd,mae,3.5655035784183498,ElasticNet
