TARGET_ECOREGION,TRAIN_ECOREGION,MODEL,METRIC,TARGET,SCORE
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,nrmse,tcuft,0.6106184298504188
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,mae,total_cover,15.055971323434033
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,mae,topht,23.857331833997215
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,mae,qmd,4.859728195598254
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,mae,tcuft,3821.4877570229814
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,mape,total_cover,0.23022913022139208
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,mape,topht,0.2304313031882564
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,mape,qmd,0.3513036706545915
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,mape,tcuft,0.4753556130094086
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,bias,total_cover,-2.8746810163201717
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,bias,topht,3.1682662102580483
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,bias,qmd,-2.258056322176249
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,bias,tcuft,374.90652307815293
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,rel_bias,total_cover,0.04395832695438385
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,rel_bias,topht,-0.030601398209866792
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,rel_bias,qmd,0.1632320661974119
Cascades,Klamath Mountains California High North Coast Range,HistGradientBoostingRegressor,rel_bias,tcuft,-0.046634696073937894
Cascades,North Cascades,ElasticNet,rmse,total_cover,32.739776053546336
Cascades,North Cascades,ElasticNet,rmse,topht,28.839367850449232
Cascades,North Cascades,ElasticNet,rmse,qmd,5.87882744545306
Cascades,North Cascades,ElasticNet,rmse,tcuft,7797.369522211088
Cascades,North Cascades,ElasticNet,nrmse,total_cover,0.5006419049642499
Cascades,North Cascades,ElasticNet,nrmse,topht,0.27855139724529254
Cascades,North Cascades,ElasticNet,nrmse,qmd,0.4249730803058572
Cascades,North Cascades,ElasticNet,nrmse,tcuft,0.9699163270325352
Cascades,North Cascades,ElasticNet,mae,total_cover,25.96190734372832
Cascades,North Cascades,ElasticNet,mae,topht,23.01740780234087
Cascades,North Cascades,ElasticNet,mae,qmd,4.231746781472012
Cascades,North Cascades,ElasticNet,mae,tcuft,6647.341812187532
Cascades,North Cascades,ElasticNet,mape,total_cover,0.396997790327329
Cascades,North Cascades,ElasticNet,mape,topht,0.22231871161513253
Cascades,North Cascades,ElasticNet,mape,qmd,0.30590767997239005
Cascades,North Cascades,ElasticNet,mape,tcuft,0.8268641542049757
Cascades,North Cascades,ElasticNet,bias,total_cover,21.933668915010912
Cascades,North Cascades,ElasticNet,bias,topht,6.360171360945307
Cascades,North Cascades,ElasticNet,bias,qmd,-0.4524543460788069
Cascades,North Cascades,ElasticNet,bias,tcuft,5430.786407895047
Cascades,North Cascades,ElasticNet,rel_bias,total_cover,-0.33539978314166796
Cascades,North Cascades,ElasticNet,rel_bias,topht,-0.06143111834135477
Cascades,North Cascades,ElasticNet,rel_bias,qmd,0.032707358556611714
Cascades,North Cascades,ElasticNet,rel_bias,tcuft,-0.6755365884147694
Cascades,North Cascades,Lasso,rmse,total_cover,32.34149477837238
Cascades,North Cascades,Lasso,rmse,topht,28.592328262828374
Cascades,North Cascades,Lasso,rmse,qmd,5.881317334310776
Cascades,North Cascades,Lasso,rmse,tcuft,7670.317941195566
Cascades,North Cascades,Lasso,nrmse,total_cover,0.4945515671443282
Cascades,North Cascades,Lasso,nrmse,topht,0.27616531088363816
Cascades,North Cascades,Lasso,nrmse,qmd,0.4251530712559745
Cascades,North Cascades,Lasso,nrmse,tcuft,0.9541123559046787
Cascades,North Cascades,Lasso,mae,total_cover,25.605579003673043
Cascades,North Cascades,Lasso,mae,topht,22.76245370188383
Cascades,North Cascades,Lasso,mae,qmd,4.215289076163405
Cascades,North Cascades,Lasso,mae,tcuft,6533.521056560138
Cascades,North Cascades,Lasso,mape,total_cover,0.3915489778899361
Cascades,North Cascades,Lasso,mape,topht,0.21985618118506214
Cascades,North Cascades,Lasso,mape,qmd,0.3047179730478954
Cascades,North Cascades,Lasso,mape,tcuft,0.8127059680469745
Cascades,North Cascades,Lasso,bias,total_cover,21.52012987109185
Cascades,North Cascades,Lasso,bias,topht,5.690588096205522
Cascades,North Cascades,Lasso,bias,qmd,-0.6677816660920023
Cascades,North Cascades,Lasso,bias,tcuft,5287.529174521172
Cascades,North Cascades,Lasso,rel_bias,total_cover,-0.3290761303962697
Cascades,North Cascades,Lasso,rel_bias,topht,-0.054963800647966896
Cascades,North Cascades,Lasso,rel_bias,qmd,0.04827310109780319
Cascades,North Cascades,Lasso,rel_bias,tcuft,-0.657716793005685
Cascades,North Cascades,KNeighborsRegressor,rmse,total_cover,20.501892652672797
Cascades,North Cascades,KNeighborsRegressor,rmse,topht,29.891431134816283
Cascades,North Cascades,KNeighborsRegressor,rmse,qmd,6.218447925956319
Cascades,North Cascades,KNeighborsRegressor,rmse,tcuft,5153.974930819374
Cascades,North Cascades,KNeighborsRegressor,nrmse,total_cover,0.31350570560469276
Cascades,North Cascades,KNeighborsRegressor,nrmse,topht,0.2887129825952415
Cascades,North Cascades,KNeighborsRegressor,nrmse,qmd,0.44952381990037554
Cascades,North Cascades,KNeighborsRegressor,nrmse,tcuft,0.6411039543885249
Cascades,North Cascades,KNeighborsRegressor,mae,total_cover,16.19057999961926
Cascades,North Cascades,KNeighborsRegressor,mae,topht,23.53591251411409
Cascades,North Cascades,KNeighborsRegressor,mae,qmd,4.489763286649746
Cascades,North Cascades,KNeighborsRegressor,mae,tcuft,4034.9635348148217
Cascades,North Cascades,KNeighborsRegressor,mape,total_cover,0.24757905491560234
Cascades,North Cascades,KNeighborsRegressor,mape,topht,0.22732680377206407
Cascades,North Cascades,KNeighborsRegressor,mape,qmd,0.3245593702954224
Cascades,North Cascades,KNeighborsRegressor,mape,tcuft,0.5019099069564218
Cascades,North Cascades,KNeighborsRegressor,bias,total_cover,6.683752161124338
Cascades,North Cascades,KNeighborsRegressor,bias,topht,-1.5512177545644574
Cascades,North Cascades,KNeighborsRegressor,bias,qmd,-0.056815144673347334
Cascades,North Cascades,KNeighborsRegressor,bias,tcuft,669.4989909536787
Cascades,North Cascades,KNeighborsRegressor,rel_bias,total_cover,-0.10220492677718722
Cascades,North Cascades,KNeighborsRegressor,rel_bias,topht,0.014982778929355211
Cascades,North Cascades,KNeighborsRegressor,rel_bias,qmd,0.004107095720002813
Cascades,North Cascades,KNeighborsRegressor,rel_bias,tcuft,-0.08327911103969882
Cascades,North Cascades,RandomForestRegressor,rmse,total_cover,19.381272864678262
Cascades,North Cascades,RandomForestRegressor,rmse,topht,28.316950146952646
Cascades,North Cascades,RandomForestRegressor,rmse,qmd,5.892164070489412
Cascades,North Cascades,RandomForestRegressor,rmse,tcuft,4647.67911529674
Cascades,North Cascades,RandomForestRegressor,nrmse,total_cover,0.29636969268619734
Cascades,North Cascades,RandomForestRegressor,nrmse,topht,0.27350551059447314
Cascades,North Cascades,RandomForestRegressor,nrmse,qmd,0.42593716824263894
Cascades,North Cascades,RandomForestRegressor,nrmse,tcuft,0.5781257184097323
Cascades,North Cascades,RandomForestRegressor,mae,total_cover,15.218742897727232
Cascades,North Cascades,RandomForestRegressor,mae,topht,21.553139204545445
Cascades,North Cascades,RandomForestRegressor,mae,qmd,4.370244060255652
Cascades,North Cascades,RandomForestRegressor,mae,tcuft,3535.2050284090933
Cascades,North Cascades,RandomForestRegressor,mape,total_cover,0.23271815980103547
Cascades,North Cascades,RandomForestRegressor,mape,topht,0.20817575030011995
Cascades,North Cascades,RandomForestRegressor,mape,qmd,0.31591947496463557
Cascades,North Cascades,RandomForestRegressor,mape,tcuft,0.43974484814324694
Cascades,North Cascades,RandomForestRegressor,bias,total_cover,6.916569602272734
Cascades,North Cascades,RandomForestRegressor,bias,topht,-7.791420454545446
Cascades,North Cascades,RandomForestRegressor,bias,qmd,0.2318070268738837
Cascades,North Cascades,RandomForestRegressor,bias,tcuft,237.64542613636334
Cascades,North Cascades,RandomForestRegressor,rel_bias,total_cover,-0.10576506619459809
Cascades,North Cascades,RandomForestRegressor,rel_bias,topht,0.07525515348996734
Cascades,North Cascades,RandomForestRegressor,rel_bias,qmd,-0.01675703993035724
Cascades,North Cascades,RandomForestRegressor,rel_bias,tcuft,-0.02956076125386728
Cascades,North Cascades,HistGradientBoostingRegressor,rmse,total_cover,21.071421313673383
Cascades,North Cascades,HistGradientBoostingRegressor,rmse,topht,27.557054004199028
Cascades,North Cascades,HistGradientBoostingRegressor,rmse,qmd,6.024227514101385
Cascades,North Cascades,HistGradientBoostingRegressor,rmse,tcuft,4622.748547120861
Cascades,North Cascades,HistGradientBoostingRegressor,nrmse,total_cover,0.3222146812955692
Cascades,North Cascades,HistGradientBoostingRegressor,nrmse,topht,0.26616588604295816
Cascades,North Cascades,HistGradientBoostingRegressor,nrmse,qmd,0.43548386934048927
Cascades,North Cascades,HistGradientBoostingRegressor,nrmse,tcuft,0.5750246001355369
Cascades,North Cascades,HistGradientBoostingRegressor,mae,total_cover,16.607564118156542
Cascades,North Cascades,HistGradientBoostingRegressor,mae,topht,20.973727811720067
Cascades,North Cascades,HistGradientBoostingRegressor,mae,qmd,4.224685659840962
Cascades,North Cascades,HistGradientBoostingRegressor,mae,tcuft,3424.4474278852967
Cascades,North Cascades,HistGradientBoostingRegressor,mape,total_cover,0.25395538818993246
Cascades,North Cascades,HistGradientBoostingRegressor,mape,topht,0.20257937752633753
Cascades,North Cascades,HistGradientBoostingRegressor,mape,qmd,0.3053972403247215
Cascades,North Cascades,HistGradientBoostingRegressor,mape,tcuft,0.42596768845048494
Cascades,North Cascades,HistGradientBoostingRegressor,bias,total_cover,10.185620068846777
Cascades,North Cascades,HistGradientBoostingRegressor,bias,topht,-7.78336322705639
Cascades,North Cascades,HistGradientBoostingRegressor,bias,qmd,-1.11601681262498
Cascades,North Cascades,HistGradientBoostingRegressor,bias,tcuft,-124.29494398147425
Cascades,North Cascades,HistGradientBoostingRegressor,rel_bias,total_cover,-0.15575391310464354
Cascades,North Cascades,HistGradientBoostingRegressor,rel_bias,topht,0.07517733098058925
Cascades,North Cascades,HistGradientBoostingRegressor,rel_bias,qmd,0.08067545899840775
Cascades,North Cascades,HistGradientBoostingRegressor,rel_bias,tcuft,0.015461072505518555
Cascades,Northern Rockies,ElasticNet,rmse,total_cover,60.375468476108686
Cascades,Northern Rockies,ElasticNet,rmse,topht,41.31340632751823
Cascades,Northern Rockies,ElasticNet,rmse,qmd,12.174334445604574
Cascades,Northern Rockies,ElasticNet,rmse,tcuft,8042.347452637027
Cascades,Northern Rockies,ElasticNet,nrmse,total_cover,0.9232344626167341
Cascades,Northern Rockies,ElasticNet,nrmse,topht,0.39903465003701366
Cascades,Northern Rockies,ElasticNet,nrmse,qmd,0.8800674042616934
Cascades,Northern Rockies,ElasticNet,nrmse,tcuft,1.0003891799358025
Cascades,Northern Rockies,ElasticNet,mae,total_cover,53.21753187339334
Cascades,Northern Rockies,ElasticNet,mae,topht,32.022084126628236
Cascades,Northern Rockies,ElasticNet,mae,qmd,9.331403045080833
Cascades,Northern Rockies,ElasticNet,mae,tcuft,6047.138976482281
Cascades,Northern Rockies,ElasticNet,mape,total_cover,0.8137785209958819
Cascades,Northern Rockies,ElasticNet,mape,topht,0.30929236460499093
Cascades,Northern Rockies,ElasticNet,mape,qmd,0.6745554504598738
Cascades,Northern Rockies,ElasticNet,mape,tcuft,0.7522048055331596
Cascades,Northern Rockies,ElasticNet,bias,total_cover,-52.15935413147683
Cascades,Northern Rockies,ElasticNet,bias,topht,-25.99899367169214
Cascades,Northern Rockies,ElasticNet,bias,qmd,6.103013626664958
Cascades,Northern Rockies,ElasticNet,bias,tcuft,-5876.432588185291
Cascades,Northern Rockies,ElasticNet,rel_bias,total_cover,0.7975973437136242
Cascades,Northern Rockies,ElasticNet,rel_bias,topht,0.25111701656486046
Cascades,Northern Rockies,ElasticNet,rel_bias,qmd,-0.44117921883868927
Cascades,Northern Rockies,ElasticNet,rel_bias,tcuft,0.7309706043494949
Cascades,Northern Rockies,Lasso,rmse,total_cover,57.98738485776646
Cascades,Northern Rockies,Lasso,rmse,topht,39.26072128546217
Cascades,Northern Rockies,Lasso,rmse,qmd,10.137101667422252
Cascades,Northern Rockies,Lasso,rmse,tcuft,8371.781810379443
Cascades,Northern Rockies,Lasso,nrmse,total_cover,0.886716963842601
Cascades,Northern Rockies,Lasso,nrmse,topht,0.3792083386721367
Cascades,Northern Rockies,Lasso,nrmse,qmd,0.7327983957600365
Cascades,Northern Rockies,Lasso,nrmse,tcuft,1.041367584428455
Cascades,Northern Rockies,Lasso,mae,total_cover,51.23463191789931
Cascades,Northern Rockies,Lasso,mae,topht,30.26727524486249
Cascades,Northern Rockies,Lasso,mae,qmd,7.773202961731851
Cascades,Northern Rockies,Lasso,mae,tcuft,6438.104914441105
Cascades,Northern Rockies,Lasso,mape,total_cover,0.7834569082442111
Cascades,Northern Rockies,Lasso,mape,topht,0.2923431558550258
Cascades,Northern Rockies,Lasso,mape,qmd,0.5619151160908442
Cascades,Northern Rockies,Lasso,mape,tcuft,0.8008371353797414
Cascades,Northern Rockies,Lasso,bias,total_cover,-50.10315649399336
Cascades,Northern Rockies,Lasso,bias,topht,-22.554773850950514
Cascades,Northern Rockies,Lasso,bias,qmd,3.711187844030697
Cascades,Northern Rockies,Lasso,bias,tcuft,-6335.744888789085
Cascades,Northern Rockies,Lasso,rel_bias,total_cover,0.7661548958322127
Cascades,Northern Rockies,Lasso,rel_bias,topht,0.21785025952418674
Cascades,Northern Rockies,Lasso,rel_bias,qmd,-0.268277125720235
Cascades,Northern Rockies,Lasso,rel_bias,tcuft,0.7881045516753833
Cascades,Northern Rockies,KNeighborsRegressor,rmse,total_cover,22.72224205686817
Cascades,Northern Rockies,KNeighborsRegressor,rmse,topht,38.57034855944601
Cascades,Northern Rockies,KNeighborsRegressor,rmse,qmd,6.855237314775262
Cascades,Northern Rockies,KNeighborsRegressor,rmse,tcuft,6636.629571719193
Cascades,Northern Rockies,KNeighborsRegressor,nrmse,total_cover,0.34745828834638814
Cascades,Northern Rockies,KNeighborsRegressor,nrmse,topht,0.3725402213802091
Cascades,Northern Rockies,KNeighborsRegressor,nrmse,qmd,0.49555652805236905
Cascades,Northern Rockies,KNeighborsRegressor,nrmse,tcuft,0.825531656508189
Cascades,Northern Rockies,KNeighborsRegressor,mae,total_cover,18.942187500000014
Cascades,Northern Rockies,KNeighborsRegressor,mae,topht,30.858061079545493
Cascades,Northern Rockies,KNeighborsRegressor,mae,qmd,5.0590632619881095
Cascades,Northern Rockies,KNeighborsRegressor,mae,tcuft,4768.188103693193
Cascades,Northern Rockies,KNeighborsRegressor,mape,total_cover,0.2896553971132858
Cascades,Northern Rockies,KNeighborsRegressor,mape,topht,0.2980493911850458
Cascades,Northern Rockies,KNeighborsRegressor,mape,qmd,0.3657133531912323
Cascades,Northern Rockies,KNeighborsRegressor,mape,tcuft,0.5931158551560987
Cascades,Northern Rockies,KNeighborsRegressor,bias,total_cover,-12.360298295454538
Cascades,Northern Rockies,KNeighborsRegressor,bias,topht,-14.32198153409089
Cascades,Northern Rockies,KNeighborsRegressor,bias,qmd,-1.7225791065587897
Cascades,Northern Rockies,KNeighborsRegressor,bias,tcuft,-3534.1763139204554
Cascades,Northern Rockies,KNeighborsRegressor,rel_bias,total_cover,0.18900811277517718
Cascades,Northern Rockies,KNeighborsRegressor,rel_bias,topht,0.1383320185216942
Cascades,Northern Rockies,KNeighborsRegressor,rel_bias,qmd,0.12452308828200075
Cascades,Northern Rockies,KNeighborsRegressor,rel_bias,tcuft,0.4396168861458653
Cascades,Northern Rockies,RandomForestRegressor,rmse,total_cover,19.853294427665293
Cascades,Northern Rockies,RandomForestRegressor,rmse,topht,39.24430803919802
Cascades,Northern Rockies,RandomForestRegressor,rmse,qmd,6.627240585475221
Cascades,Northern Rockies,RandomForestRegressor,rmse,tcuft,6320.451325018684
Cascades,Northern Rockies,RandomForestRegressor,nrmse,total_cover,0.3035876337647049
Cascades,Northern Rockies,RandomForestRegressor,nrmse,topht,0.3790498077118217
Cascades,Northern Rockies,RandomForestRegressor,nrmse,qmd,0.47907492976609173
Cascades,Northern Rockies,RandomForestRegressor,nrmse,tcuft,0.7862021822728339
Cascades,Northern Rockies,RandomForestRegressor,mae,total_cover,15.909738826585167
Cascades,Northern Rockies,RandomForestRegressor,mae,topht,31.008505276836356
Cascades,Northern Rockies,RandomForestRegressor,mae,qmd,5.015636267200031
Cascades,Northern Rockies,RandomForestRegressor,mae,tcuft,4452.246059114414
Cascades,Northern Rockies,RandomForestRegressor,mape,total_cover,0.24328455822661377
Cascades,Northern Rockies,RandomForestRegressor,mape,topht,0.2995024896572498
Cascades,Northern Rockies,RandomForestRegressor,mape,qmd,0.3625740700748703
Cascades,Northern Rockies,RandomForestRegressor,mape,tcuft,0.5538157621490787
Cascades,Northern Rockies,RandomForestRegressor,bias,total_cover,-3.2250264753267004
Cascades,Northern Rockies,RandomForestRegressor,bias,topht,-20.20518925487697
Cascades,Northern Rockies,RandomForestRegressor,bias,qmd,-0.3146215549440981
Cascades,Northern Rockies,RandomForestRegressor,bias,tcuft,-3357.0203879808173
Cascades,Northern Rockies,RandomForestRegressor,rel_bias,total_cover,0.04931565187028242
Cascades,Northern Rockies,RandomForestRegressor,rel_bias,topht,0.1951562783115539
Cascades,Northern Rockies,RandomForestRegressor,rel_bias,qmd,0.02274359854508498
Cascades,Northern Rockies,RandomForestRegressor,rel_bias,tcuft,0.4175804257075126
Cascades,Northern Rockies,HistGradientBoostingRegressor,rmse,total_cover,19.99075190725901
Cascades,Northern Rockies,HistGradientBoostingRegressor,rmse,topht,39.801148785192794
Cascades,Northern Rockies,HistGradientBoostingRegressor,rmse,qmd,6.626969859315771
Cascades,Northern Rockies,HistGradientBoostingRegressor,rmse,tcuft,6598.4218306182465
Cascades,Northern Rockies,HistGradientBoostingRegressor,nrmse,total_cover,0.3056895716131139
Cascades,Northern Rockies,HistGradientBoostingRegressor,nrmse,topht,0.38442817691340386
Cascades,Northern Rockies,HistGradientBoostingRegressor,nrmse,qmd,0.47905535931076404
Cascades,Northern Rockies,HistGradientBoostingRegressor,nrmse,tcuft,0.8207789880849115
Cascades,Northern Rockies,HistGradientBoostingRegressor,mae,total_cover,16.06324109308578
Cascades,Northern Rockies,HistGradientBoostingRegressor,mae,topht,31.443283191239587
Cascades,Northern Rockies,HistGradientBoostingRegressor,mae,qmd,4.904200439016114
Cascades,Northern Rockies,HistGradientBoostingRegressor,mae,tcuft,4683.408505136643
Cascades,Northern Rockies,HistGradientBoostingRegressor,mape,total_cover,0.24563184572764943
Cascades,Northern Rockies,HistGradientBoostingRegressor,mape,topht,0.3037018880690471
Cascades,Northern Rockies,HistGradientBoostingRegressor,mape,qmd,0.35451851348656094
Cascades,Northern Rockies,HistGradientBoostingRegressor,mape,tcuft,0.5825701042326585
Cascades,Northern Rockies,HistGradientBoostingRegressor,bias,total_cover,-4.109643194879798
Cascades,Northern Rockies,HistGradientBoostingRegressor,bias,topht,-21.797787785290705
Cascades,Northern Rockies,HistGradientBoostingRegressor,bias,qmd,-1.2006618608549433
Cascades,Northern Rockies,HistGradientBoostingRegressor,bias,tcuft,-3860.650991735456
Cascades,Northern Rockies,HistGradientBoostingRegressor,rel_bias,total_cover,0.06284281219404146
Cascades,Northern Rockies,HistGradientBoostingRegressor,rel_bias,topht,0.21053874259433586
Cascades,Northern Rockies,HistGradientBoostingRegressor,rel_bias,qmd,0.08679434362509424
Cascades,Northern Rockies,HistGradientBoostingRegressor,rel_bias,tcuft,0.48022713547077645
Cascades,Puget Lowland,ElasticNet,rmse,total_cover,19.361620774568305
Cascades,Puget Lowland,ElasticNet,rmse,topht,31.33302398593797
Cascades,Puget Lowland,ElasticNet,rmse,qmd,6.481868447650597
Cascades,Puget Lowland,ElasticNet,rmse,tcuft,5263.692313911653
Cascades,Puget Lowland,ElasticNet,nrmse,total_cover,0.29606918177820923
Cascades,Puget Lowland,ElasticNet,nrmse,topht,0.3026369252080306
Cascades,Puget Lowland,ElasticNet,nrmse,qmd,0.4685661598157574
Cascades,Puget Lowland,ElasticNet,nrmse,tcuft,0.6547517212305802
Cascades,Puget Lowland,ElasticNet,mae,total_cover,15.336546968253215
Cascades,Puget Lowland,ElasticNet,mae,topht,24.845792861624524
Cascades,Puget Lowland,ElasticNet,mae,qmd,4.696090513130017
Cascades,Puget Lowland,ElasticNet,mae,tcuft,3775.3557105310315
Cascades,Puget Lowland,ElasticNet,mape,total_cover,0.23451956657254824
Cascades,Puget Lowland,ElasticNet,mape,topht,0.23997857210884807
Cascades,Puget Lowland,ElasticNet,mape,qmd,0.3394745073362456
Cascades,Puget Lowland,ElasticNet,mape,tcuft,0.46961723868143673
Cascades,Puget Lowland,ElasticNet,bias,total_cover,1.9843837147573438
Cascades,Puget Lowland,ElasticNet,bias,topht,0.2959029194281189
Cascades,Puget Lowland,ElasticNet,bias,qmd,-0.2348405039086365
Cascades,Puget Lowland,ElasticNet,bias,tcuft,-806.2071039246662
Cascades,Puget Lowland,ElasticNet,rel_bias,total_cover,-0.030344301729838503
Cascades,Puget Lowland,ElasticNet,rel_bias,topht,-0.00285804363268593
Cascades,Puget Lowland,ElasticNet,rel_bias,qmd,0.01697632618964234
Cascades,Puget Lowland,ElasticNet,rel_bias,tcuft,0.10028426007498131
Cascades,Puget Lowland,Lasso,rmse,total_cover,18.891749270647992
Cascades,Puget Lowland,Lasso,rmse,topht,33.756794559622676
Cascades,Puget Lowland,Lasso,rmse,qmd,6.768241734208257
Cascades,Puget Lowland,Lasso,rmse,tcuft,5533.008660093255
Cascades,Puget Lowland,Lasso,nrmse,total_cover,0.28888411843427103
Cascades,Puget Lowland,Lasso,nrmse,topht,0.3260474480531554
Cascades,Puget Lowland,Lasso,nrmse,qmd,0.48926772638407867
Cascades,Puget Lowland,Lasso,nrmse,tcuft,0.6882520344521356
Cascades,Puget Lowland,Lasso,mae,total_cover,15.060450564193125
Cascades,Puget Lowland,Lasso,mae,topht,26.936362868653386
Cascades,Puget Lowland,Lasso,mae,qmd,5.137475226743282
Cascades,Puget Lowland,Lasso,mae,tcuft,4017.0357551735196
Cascades,Puget Lowland,Lasso,mape,total_cover,0.23029762475302107
Cascades,Puget Lowland,Lasso,mape,topht,0.26017080376651663
Cascades,Puget Lowland,Lasso,mape,qmd,0.3713816560125055
Cascades,Puget Lowland,Lasso,mape,tcuft,0.4996798669240739
Cascades,Puget Lowland,Lasso,bias,total_cover,1.4236839889735946
Cascades,Puget Lowland,Lasso,bias,topht,7.08648192063221
Cascades,Puget Lowland,Lasso,bias,qmd,1.521617340423733
Cascades,Puget Lowland,Lasso,bias,tcuft,-488.3184684690919
Cascades,Puget Lowland,Lasso,rel_bias,total_cover,-0.021770334138545143
Cascades,Puget Lowland,Lasso,rel_bias,topht,-0.06844634912879541
Cascades,Puget Lowland,Lasso,rel_bias,qmd,-0.10999581365614403
Cascades,Puget Lowland,Lasso,rel_bias,tcuft,0.06074203024629624
Cascades,Puget Lowland,KNeighborsRegressor,rmse,total_cover,19.687900095878604
Cascades,Puget Lowland,KNeighborsRegressor,rmse,topht,30.228136308921083
Cascades,Puget Lowland,KNeighborsRegressor,rmse,qmd,6.491794649028027
Cascades,Puget Lowland,KNeighborsRegressor,rmse,tcuft,5058.883396875113
Cascades,Puget Lowland,KNeighborsRegressor,nrmse,total_cover,0.3010584981591176
Cascades,Puget Lowland,KNeighborsRegressor,nrmse,topht,0.2919651238069688
Cascades,Puget Lowland,KNeighborsRegressor,nrmse,qmd,0.46928371249343726
Cascades,Puget Lowland,KNeighborsRegressor,nrmse,tcuft,0.6292754997959364
Cascades,Puget Lowland,KNeighborsRegressor,mae,total_cover,15.613494653060355
Cascades,Puget Lowland,KNeighborsRegressor,mae,topht,23.480776638600034
Cascades,Puget Lowland,KNeighborsRegressor,mae,qmd,4.8212358206016726
Cascades,Puget Lowland,KNeighborsRegressor,mae,tcuft,3616.9548024476685
Cascades,Puget Lowland,KNeighborsRegressor,mape,total_cover,0.23875452579372677
Cascades,Puget Lowland,KNeighborsRegressor,mape,topht,0.22679426175372214
Cascades,Puget Lowland,KNeighborsRegressor,mape,qmd,0.3485211050286456
Cascades,Puget Lowland,KNeighborsRegressor,mape,tcuft,0.4499137185995428
Cascades,Puget Lowland,KNeighborsRegressor,bias,total_cover,4.208668860334417
Cascades,Puget Lowland,KNeighborsRegressor,bias,topht,-4.2216586969732415
Cascades,Puget Lowland,KNeighborsRegressor,bias,qmd,0.03955209171640699
Cascades,Puget Lowland,KNeighborsRegressor,bias,tcuft,-1078.4373054891403
Cascades,Puget Lowland,KNeighborsRegressor,rel_bias,total_cover,-0.0643570680555498
Cascades,Puget Lowland,KNeighborsRegressor,rel_bias,topht,0.04077582195395866
Cascades,Puget Lowland,KNeighborsRegressor,rel_bias,qmd,-0.002859171221679884
Cascades,Puget Lowland,KNeighborsRegressor,rel_bias,tcuft,0.134147028340178
Cascades,Puget Lowland,RandomForestRegressor,rmse,total_cover,18.835527691433867
Cascades,Puget Lowland,RandomForestRegressor,rmse,topht,29.003741353536437
Cascades,Puget Lowland,RandomForestRegressor,rmse,qmd,6.4941492925449005
Cascades,Puget Lowland,RandomForestRegressor,rmse,tcuft,4795.961443628947
Cascades,Puget Lowland,RandomForestRegressor,nrmse,total_cover,0.28802440337477203
Cascades,Puget Lowland,RandomForestRegressor,nrmse,topht,0.28013903499076864
Cascades,Puget Lowland,RandomForestRegressor,nrmse,qmd,0.4694539267270872
Cascades,Puget Lowland,RandomForestRegressor,nrmse,tcuft,0.5965705863681028
Cascades,Puget Lowland,RandomForestRegressor,mae,total_cover,15.154360795454545
Cascades,Puget Lowland,RandomForestRegressor,mae,topht,22.335438920454518
Cascades,Puget Lowland,RandomForestRegressor,mae,qmd,4.822116138021992
Cascades,Puget Lowland,RandomForestRegressor,mae,tcuft,3515.103488636372
Cascades,Puget Lowland,RandomForestRegressor,mape,total_cover,0.23173365769953408
Cascades,Puget Lowland,RandomForestRegressor,mape,topht,0.21573176470588207
Cascades,Puget Lowland,RandomForestRegressor,mape,qmd,0.34858474207348683
Cascades,Puget Lowland,RandomForestRegressor,mape,tcuft,0.437244413661013
Cascades,Puget Lowland,RandomForestRegressor,bias,total_cover,1.9467755681818169
Cascades,Puget Lowland,RandomForestRegressor,bias,topht,-4.393532670454546
Cascades,Puget Lowland,RandomForestRegressor,bias,qmd,0.8421106683879405
Cascades,Puget Lowland,RandomForestRegressor,bias,tcuft,-382.50642045454515
Cascades,Puget Lowland,RandomForestRegressor,rel_bias,total_cover,-0.029769214896228136
Cascades,Puget Lowland,RandomForestRegressor,rel_bias,topht,0.04243590464757332
Cascades,Puget Lowland,RandomForestRegressor,rel_bias,qmd,-0.060875126549265
Cascades,Puget Lowland,RandomForestRegressor,rel_bias,tcuft,0.047580048801949215
Cascades,Puget Lowland,HistGradientBoostingRegressor,rmse,total_cover,19.094636954036783
Cascades,Puget Lowland,HistGradientBoostingRegressor,rmse,topht,29.962880709635982
Cascades,Puget Lowland,HistGradientBoostingRegressor,rmse,qmd,6.3115057964193495
