TARGET_ECOREGION,TRAIN_ECOREGION,MODEL,METRIC,TARGET,SCORE
Blue Mountains,North Cascades,KNeighborsRegressor,nrmse,tcuft,0.45325137365881
Blue Mountains,North Cascades,KNeighborsRegressor,mae,tcuft,600.4853725295329
Blue Mountains,North Cascades,KNeighborsRegressor,mape,tcuft,0.32427324090551773
Blue Mountains,North Cascades,KNeighborsRegressor,bias,tcuft,-49.37252474229544
Blue Mountains,North Cascades,KNeighborsRegressor,rel_bias,tcuft,0.026662079281680743
Blue Mountains,North Cascades,RandomForestRegressor,rmse,total_cover,9.122470032799033
Blue Mountains,North Cascades,RandomForestRegressor,nrmse,total_cover,0.28145551825332765
Blue Mountains,North Cascades,RandomForestRegressor,mae,total_cover,7.25484601914207
Blue Mountains,North Cascades,RandomForestRegressor,mape,total_cover,0.2238337247285212
Blue Mountains,North Cascades,RandomForestRegressor,bias,total_cover,4.382461978187343
Blue Mountains,North Cascades,RandomForestRegressor,rel_bias,total_cover,-0.13521207555205958
Blue Mountains,North Cascades,RandomForestRegressor,rmse,topht,10.389218595476068
Blue Mountains,North Cascades,RandomForestRegressor,nrmse,topht,0.17455694418174852
Blue Mountains,North Cascades,RandomForestRegressor,mae,topht,8.354503039215688
Blue Mountains,North Cascades,RandomForestRegressor,mape,topht,0.14037018350135075
Blue Mountains,North Cascades,RandomForestRegressor,bias,topht,0.9334036274509803
Blue Mountains,North Cascades,RandomForestRegressor,rel_bias,topht,-0.0156828045727087
Blue Mountains,North Cascades,RandomForestRegressor,rmse,qmd,3.1324767791755286
Blue Mountains,North Cascades,RandomForestRegressor,nrmse,qmd,0.24971846741305312
Blue Mountains,North Cascades,RandomForestRegressor,mae,qmd,2.2584717286798717
Blue Mountains,North Cascades,RandomForestRegressor,mape,qmd,0.1800435050407898
Blue Mountains,North Cascades,RandomForestRegressor,bias,qmd,-1.414496044268478
Blue Mountains,North Cascades,RandomForestRegressor,rel_bias,qmd,0.11276245898605508
Blue Mountains,North Cascades,RandomForestRegressor,rmse,tcuft,1025.634671084824
Blue Mountains,North Cascades,RandomForestRegressor,nrmse,tcuft,0.553861749165894
Blue Mountains,North Cascades,RandomForestRegressor,mae,tcuft,706.7860991316526
Blue Mountains,North Cascades,RandomForestRegressor,mape,tcuft,0.3816776052794149
Blue Mountains,North Cascades,RandomForestRegressor,bias,tcuft,207.8339641736695
Blue Mountains,North Cascades,RandomForestRegressor,rel_bias,tcuft,-0.11223419622852256
Blue Mountains,North Cascades,HistGradientBoostingRegressor,rmse,total_cover,11.77088338344323
Blue Mountains,North Cascades,HistGradientBoostingRegressor,nrmse,total_cover,0.3631670009410797
Blue Mountains,North Cascades,HistGradientBoostingRegressor,mae,total_cover,9.429451876405162
Blue Mountains,North Cascades,HistGradientBoostingRegressor,mape,total_cover,0.2909268274027001
Blue Mountains,North Cascades,HistGradientBoostingRegressor,bias,total_cover,6.7684845061431576
Blue Mountains,North Cascades,HistGradientBoostingRegressor,rel_bias,total_cover,-0.20882801561603206
Blue Mountains,North Cascades,HistGradientBoostingRegressor,rmse,topht,10.53299497070705
Blue Mountains,North Cascades,HistGradientBoostingRegressor,nrmse,topht,0.17697263738092492
Blue Mountains,North Cascades,HistGradientBoostingRegressor,mae,topht,7.75786908023314
Blue Mountains,North Cascades,HistGradientBoostingRegressor,mape,topht,0.13034569516106284
Blue Mountains,North Cascades,HistGradientBoostingRegressor,bias,topht,1.0272633457746358
Blue Mountains,North Cascades,HistGradientBoostingRegressor,rel_bias,topht,-0.01725981110710497
Blue Mountains,North Cascades,HistGradientBoostingRegressor,rmse,qmd,3.337788883863813
Blue Mountains,North Cascades,HistGradientBoostingRegressor,nrmse,qmd,0.26608577920445964
Blue Mountains,North Cascades,HistGradientBoostingRegressor,mae,qmd,2.5290567332615868
Blue Mountains,North Cascades,HistGradientBoostingRegressor,mape,qmd,0.20161431862137263
Blue Mountains,North Cascades,HistGradientBoostingRegressor,bias,qmd,-1.7756800807745439
Blue Mountains,North Cascades,HistGradientBoostingRegressor,rel_bias,qmd,0.1415557527304685
Blue Mountains,North Cascades,HistGradientBoostingRegressor,rmse,tcuft,1441.6181668404356
Blue Mountains,North Cascades,HistGradientBoostingRegressor,nrmse,tcuft,0.7785005538775684
Blue Mountains,North Cascades,HistGradientBoostingRegressor,mae,tcuft,1152.3663347920308
Blue Mountains,North Cascades,HistGradientBoostingRegressor,mape,tcuft,0.6222991985954601
Blue Mountains,North Cascades,HistGradientBoostingRegressor,bias,tcuft,827.6507053090083
Blue Mountains,North Cascades,HistGradientBoostingRegressor,rel_bias,tcuft,-0.4469467348017542
Blue Mountains,Northern Rockies,ElasticNet,rmse,total_cover,15.662215093039082
Blue Mountains,Northern Rockies,ElasticNet,nrmse,total_cover,0.48322623699031647
Blue Mountains,Northern Rockies,ElasticNet,mae,total_cover,13.552072779764966
Blue Mountains,Northern Rockies,ElasticNet,mape,total_cover,0.4181220276878483
Blue Mountains,Northern Rockies,ElasticNet,bias,total_cover,-13.336552913093623
Blue Mountains,Northern Rockies,ElasticNet,rel_bias,total_cover,0.4114725944148667
Blue Mountains,Northern Rockies,ElasticNet,rmse,topht,12.02115339859084
Blue Mountains,Northern Rockies,ElasticNet,nrmse,topht,0.20197628758256997
Blue Mountains,Northern Rockies,ElasticNet,mae,topht,9.602879223407783
Blue Mountains,Northern Rockies,ElasticNet,mape,topht,0.16134507491394773
Blue Mountains,Northern Rockies,ElasticNet,bias,topht,6.022161949671124
Blue Mountains,Northern Rockies,ElasticNet,rel_bias,topht,-0.10118279614984098
Blue Mountains,Northern Rockies,ElasticNet,rmse,qmd,12.934536784264772
Blue Mountains,Northern Rockies,ElasticNet,nrmse,qmd,1.0311306133016243
Blue Mountains,Northern Rockies,ElasticNet,mae,qmd,12.484812025622844
Blue Mountains,Northern Rockies,ElasticNet,mape,qmd,0.9952789261534992
Blue Mountains,Northern Rockies,ElasticNet,bias,qmd,12.452711410329975
Blue Mountains,Northern Rockies,ElasticNet,rel_bias,qmd,-0.9927198915559432
Blue Mountains,Northern Rockies,ElasticNet,rmse,tcuft,2338.051176533309
Blue Mountains,Northern Rockies,ElasticNet,nrmse,tcuft,1.2625910090426504
Blue Mountains,Northern Rockies,ElasticNet,mae,tcuft,2222.918601960608
Blue Mountains,Northern Rockies,ElasticNet,mape,tcuft,1.200417282923036
Blue Mountains,Northern Rockies,ElasticNet,bias,tcuft,-2222.918601960608
Blue Mountains,Northern Rockies,ElasticNet,rel_bias,tcuft,1.200417282923036
Blue Mountains,Northern Rockies,Lasso,rmse,total_cover,17.476167977382758
Blue Mountains,Northern Rockies,Lasso,nrmse,total_cover,0.5391921154546404
Blue Mountains,Northern Rockies,Lasso,mae,total_cover,15.535352022061351
Blue Mountains,Northern Rockies,Lasso,mape,total_cover,0.4793121313521651
Blue Mountains,Northern Rockies,Lasso,bias,total_cover,-15.414342123948952
Blue Mountains,Northern Rockies,Lasso,rel_bias,total_cover,0.4755786136245593
Blue Mountains,Northern Rockies,Lasso,rmse,topht,12.304037624191999
Blue Mountains,Northern Rockies,Lasso,nrmse,topht,0.2067292346424827
Blue Mountains,Northern Rockies,Lasso,mae,topht,9.940109073997876
Blue Mountains,Northern Rockies,Lasso,mape,topht,0.16701112300648735
Blue Mountains,Northern Rockies,Lasso,bias,topht,6.749246160421028
Blue Mountains,Northern Rockies,Lasso,rel_bias,topht,-0.11339907563466839
Blue Mountains,Northern Rockies,Lasso,rmse,qmd,12.794769164413113
Blue Mountains,Northern Rockies,Lasso,nrmse,qmd,1.0199884538272568
Blue Mountains,Northern Rockies,Lasso,mae,qmd,12.341537153736056
Blue Mountains,Northern Rockies,Lasso,mape,qmd,0.9838571714371603
Blue Mountains,Northern Rockies,Lasso,bias,qmd,12.305475442614869
Blue Mountains,Northern Rockies,Lasso,rel_bias,qmd,-0.9809823615444448
Blue Mountains,Northern Rockies,Lasso,rmse,tcuft,2147.6986258085503
Blue Mountains,Northern Rockies,Lasso,nrmse,tcuft,1.159797100378183
Blue Mountains,Northern Rockies,Lasso,mae,tcuft,2028.2610829620944
Blue Mountains,Northern Rockies,Lasso,mape,tcuft,1.0952986115283034
Blue Mountains,Northern Rockies,Lasso,bias,tcuft,-2028.2610829620944
Blue Mountains,Northern Rockies,Lasso,rel_bias,tcuft,1.0952986115283034
Blue Mountains,Northern Rockies,KNeighborsRegressor,rmse,total_cover,10.216178733657054
Blue Mountains,Northern Rockies,KNeighborsRegressor,nrmse,total_cover,0.3151997068460434
Blue Mountains,Northern Rockies,KNeighborsRegressor,mae,total_cover,8.432517879103923
Blue Mountains,Northern Rockies,KNeighborsRegressor,mape,total_cover,0.26016842821191777
Blue Mountains,Northern Rockies,KNeighborsRegressor,bias,total_cover,2.6403468672149084
Blue Mountains,Northern Rockies,KNeighborsRegressor,rel_bias,total_cover,-0.0814626075184273
Blue Mountains,Northern Rockies,KNeighborsRegressor,rmse,topht,19.24624767769719
Blue Mountains,Northern Rockies,KNeighborsRegressor,nrmse,topht,0.3233704393366794
Blue Mountains,Northern Rockies,KNeighborsRegressor,mae,topht,15.000189050651283
Blue Mountains,Northern Rockies,KNeighborsRegressor,mape,topht,0.2520292684928561
Blue Mountains,Northern Rockies,KNeighborsRegressor,bias,topht,12.631500754852599
Blue Mountains,Northern Rockies,KNeighborsRegressor,rel_bias,topht,-0.21223118485124945
Blue Mountains,Northern Rockies,KNeighborsRegressor,rmse,qmd,4.2394020980938985
Blue Mountains,Northern Rockies,KNeighborsRegressor,nrmse,qmd,0.337961641638196
Blue Mountains,Northern Rockies,KNeighborsRegressor,mae,qmd,3.1879102918113738
Blue Mountains,Northern Rockies,KNeighborsRegressor,mape,qmd,0.25413758135853265
Blue Mountains,Northern Rockies,KNeighborsRegressor,bias,qmd,-1.3837191087932859
Blue Mountains,Northern Rockies,KNeighborsRegressor,rel_bias,qmd,0.11030894705274133
Blue Mountains,Northern Rockies,KNeighborsRegressor,rmse,tcuft,1025.726052664302
Blue Mountains,Northern Rockies,KNeighborsRegressor,nrmse,tcuft,0.5539110969140524
Blue Mountains,Northern Rockies,KNeighborsRegressor,mae,tcuft,801.7523667403402
Blue Mountains,Northern Rockies,KNeighborsRegressor,mape,tcuft,0.4329611515287539
Blue Mountains,Northern Rockies,KNeighborsRegressor,bias,tcuft,-69.33833074201813
Blue Mountains,Northern Rockies,KNeighborsRegressor,rel_bias,tcuft,0.037443984911700874
Blue Mountains,Northern Rockies,RandomForestRegressor,rmse,total_cover,9.892355158820132
Blue Mountains,Northern Rockies,RandomForestRegressor,nrmse,total_cover,0.3052087798547046
Blue Mountains,Northern Rockies,RandomForestRegressor,mae,total_cover,8.238
Blue Mountains,Northern Rockies,RandomForestRegressor,mape,total_cover,0.25416696914700543
Blue Mountains,Northern Rockies,RandomForestRegressor,bias,total_cover,4.385529411764707
Blue Mountains,Northern Rockies,RandomForestRegressor,rel_bias,total_cover,-0.13530671506352088
Blue Mountains,Northern Rockies,RandomForestRegressor,rmse,topht,12.884054180225299
Blue Mountains,Northern Rockies,RandomForestRegressor,nrmse,topht,0.21647452170767947
Blue Mountains,Northern Rockies,RandomForestRegressor,mae,topht,9.057871694855685
Blue Mountains,Northern Rockies,RandomForestRegressor,mape,topht,0.15218800040773536
Blue Mountains,Northern Rockies,RandomForestRegressor,bias,topht,4.0219798278663585
Blue Mountains,Northern Rockies,RandomForestRegressor,rel_bias,topht,-0.06757625723831596
Blue Mountains,Northern Rockies,RandomForestRegressor,rmse,qmd,3.5756149887746824
Blue Mountains,Northern Rockies,RandomForestRegressor,nrmse,qmd,0.28504508029935544
Blue Mountains,Northern Rockies,RandomForestRegressor,mae,qmd,2.8072969662437366
Blue Mountains,Northern Rockies,RandomForestRegressor,mape,qmd,0.22379540070148976
Blue Mountains,Northern Rockies,RandomForestRegressor,bias,qmd,-0.8568531128352033
Blue Mountains,Northern Rockies,RandomForestRegressor,rel_bias,qmd,0.06830762403660293
Blue Mountains,Northern Rockies,RandomForestRegressor,rmse,tcuft,865.0866287952315
Blue Mountains,Northern Rockies,RandomForestRegressor,nrmse,tcuft,0.467162827966574
Blue Mountains,Northern Rockies,RandomForestRegressor,mae,tcuft,696.1335199820641
Blue Mountains,Northern Rockies,RandomForestRegressor,mape,tcuft,0.37592501492023894
Blue Mountains,Northern Rockies,RandomForestRegressor,bias,tcuft,189.16797060147476
Blue Mountains,Northern Rockies,RandomForestRegressor,rel_bias,tcuft,-0.102154213422481
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,rmse,total_cover,9.97805293060778
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,nrmse,total_cover,0.30785281274107484
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,mae,total_cover,8.392763940579693
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,mape,total_cover,0.2589419001630758
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,bias,total_cover,3.823807304637809
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,rel_bias,total_cover,-0.11797590595071279
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,rmse,topht,15.135647032484654
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,nrmse,topht,0.2543051982133219
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,mae,topht,10.880421584175267
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,mape,topht,0.18281000882682302
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,bias,topht,5.673966024100504
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,rel_bias,topht,-0.09533249892242397
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,rmse,qmd,3.6054939127006977
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,nrmse,qmd,0.28742700349200545
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,mae,qmd,2.6910902364202993
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,mape,qmd,0.2145314959640285
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,bias,qmd,-1.5189240014959895
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,rel_bias,qmd,0.12108736967886274
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,rmse,tcuft,966.3365593793503
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,nrmse,tcuft,0.5218396687922947
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,mae,tcuft,753.3781977697349
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,mape,tcuft,0.4068382028845089
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,bias,tcuft,187.11709385318844
Blue Mountains,Northern Rockies,HistGradientBoostingRegressor,rel_bias,tcuft,-0.10104670193212931
Blue Mountains,Puget Lowland,ElasticNet,rmse,total_cover,11.320737115501169
Blue Mountains,Puget Lowland,ElasticNet,nrmse,total_cover,0.34927864058715036
Blue Mountains,Puget Lowland,ElasticNet,mae,total_cover,9.359012555891715
Blue Mountains,Puget Lowland,ElasticNet,mape,total_cover,0.28875356343041586
Blue Mountains,Puget Lowland,ElasticNet,bias,total_cover,7.581658057060606
Blue Mountains,Puget Lowland,ElasticNet,rel_bias,total_cover,-0.2339168547550459
Blue Mountains,Puget Lowland,ElasticNet,rmse,topht,45.61333978069333
Blue Mountains,Puget Lowland,ElasticNet,nrmse,topht,0.7663834515435725
Blue Mountains,Puget Lowland,ElasticNet,mae,topht,43.9609438192415
Blue Mountains,Puget Lowland,ElasticNet,mape,topht,0.7386203250910314
Blue Mountains,Puget Lowland,ElasticNet,bias,topht,-43.9609438192415
Blue Mountains,Puget Lowland,ElasticNet,rel_bias,topht,0.7386203250910314
Blue Mountains,Puget Lowland,ElasticNet,rmse,qmd,8.271512578844671
Blue Mountains,Puget Lowland,ElasticNet,nrmse,qmd,0.6593981663674254
Blue Mountains,Puget Lowland,ElasticNet,mae,qmd,7.538434216609593
Blue Mountains,Puget Lowland,ElasticNet,mape,qmd,0.6009577634479193
Blue Mountains,Puget Lowland,ElasticNet,bias,qmd,-7.538434216609593
Blue Mountains,Puget Lowland,ElasticNet,rel_bias,qmd,0.6009577634479193
Blue Mountains,Puget Lowland,ElasticNet,rmse,tcuft,8683.405086033668
Blue Mountains,Puget Lowland,ElasticNet,nrmse,tcuft,4.689199834264252
Blue Mountains,Puget Lowland,ElasticNet,mae,tcuft,8649.35402766565
Blue Mountains,Puget Lowland,ElasticNet,mape,tcuft,4.670811631056659
Blue Mountains,Puget Lowland,ElasticNet,bias,tcuft,-8649.35402766565
Blue Mountains,Puget Lowland,ElasticNet,rel_bias,tcuft,4.670811631056659
Blue Mountains,Puget Lowland,Lasso,rmse,total_cover,8.525603917257595
Blue Mountains,Puget Lowland,Lasso,nrmse,total_cover,0.26304041124025246
Blue Mountains,Puget Lowland,Lasso,mae,total_cover,6.727315165015583
Blue Mountains,Puget Lowland,Lasso,mape,total_cover,0.2075578181583755
Blue Mountains,Puget Lowland,Lasso,bias,total_cover,-1.270590825243369
Blue Mountains,Puget Lowland,Lasso,rel_bias,total_cover,0.03920153181331629
Blue Mountains,Puget Lowland,Lasso,rmse,topht,28.815775090487886
Blue Mountains,Puget Lowland,Lasso,nrmse,topht,0.48415514581764585
Blue Mountains,Puget Lowland,Lasso,mae,topht,26.427913498190264
Blue Mountains,Puget Lowland,Lasso,mape,topht,0.44403491744340234
Blue Mountains,Puget Lowland,Lasso,bias,topht,-26.320154568210395
Blue Mountains,Puget Lowland,Lasso,rel_bias,topht,0.44222437997586156
Blue Mountains,Puget Lowland,Lasso,rmse,qmd,9.471978773713243
Blue Mountains,Puget Lowland,Lasso,nrmse,qmd,0.7550983421378141
Blue Mountains,Puget Lowland,Lasso,mae,qmd,8.830533183447924
Blue Mountains,Puget Lowland,Lasso,mape,qmd,0.7039628282866703
Blue Mountains,Puget Lowland,Lasso,bias,qmd,-8.830533183447924
Blue Mountains,Puget Lowland,Lasso,rel_bias,qmd,0.7039628282866703
Blue Mountains,Puget Lowland,Lasso,rmse,tcuft,5522.2412416404195
Blue Mountains,Puget Lowland,Lasso,nrmse,tcuft,2.9821127148285007
Blue Mountains,Puget Lowland,Lasso,mae,tcuft,5479.0208914296445
Blue Mountains,Puget Lowland,Lasso,mape,tcuft,2.958772923924218
Blue Mountains,Puget Lowland,Lasso,bias,tcuft,-5479.0208914296445
Blue Mountains,Puget Lowland,Lasso,rel_bias,tcuft,2.958772923924218
Blue Mountains,Puget Lowland,KNeighborsRegressor,rmse,total_cover,11.778639706425727
Blue Mountains,Puget Lowland,KNeighborsRegressor,nrmse,total_cover,0.3634063067318282
Blue Mountains,Puget Lowland,KNeighborsRegressor,mae,total_cover,9.081590238480251
Blue Mountains,Puget Lowland,KNeighborsRegressor,mape,total_cover,0.2801942541817863
Blue Mountains,Puget Lowland,KNeighborsRegressor,bias,total_cover,6.808601817595008
Blue Mountains,Puget Lowland,KNeighborsRegressor,rel_bias,total_cover,-0.21006575480783146
Blue Mountains,Puget Lowland,KNeighborsRegressor,rmse,topht,17.179029765289833
Blue Mountains,Puget Lowland,KNeighborsRegressor,nrmse,topht,0.28863758253600236
Blue Mountains,Puget Lowland,KNeighborsRegressor,mae,topht,13.17457909826983
Blue Mountains,Puget Lowland,KNeighborsRegressor,mape,topht,0.22135584569142824
Blue Mountains,Puget Lowland,KNeighborsRegressor,bias,topht,-7.785883802664251
Blue Mountains,Puget Lowland,KNeighborsRegressor,rel_bias,topht,0.13081639122879252
Blue Mountains,Puget Lowland,KNeighborsRegressor,rmse,qmd,5.9182767775004415
Blue Mountains,Puget Lowland,KNeighborsRegressor,nrmse,qmd,0.4718001475473535
Blue Mountains,Puget Lowland,KNeighborsRegressor,mae,qmd,5.044977654171353
Blue Mountains,Puget Lowland,KNeighborsRegressor,mape,qmd,0.402181461107066
Blue Mountains,Puget Lowland,KNeighborsRegressor,bias,qmd,-4.85954748282997
Blue Mountains,Puget Lowland,KNeighborsRegressor,rel_bias,qmd,0.38739912065769877
Blue Mountains,Puget Lowland,KNeighborsRegressor,rmse,tcuft,864.4764726876502
Blue Mountains,Puget Lowland,KNeighborsRegressor,nrmse,tcuft,0.46683333234933655
Blue Mountains,Puget Lowland,KNeighborsRegressor,mae,tcuft,638.4704125659327
Blue Mountains,Puget Lowland,KNeighborsRegressor,mape,tcuft,0.3447858671942179
Blue Mountains,Puget Lowland,KNeighborsRegressor,bias,tcuft,-466.6138446202316
Blue Mountains,Puget Lowland,KNeighborsRegressor,rel_bias,tcuft,0.25198013235358946
Blue Mountains,Puget Lowland,RandomForestRegressor,rmse,total_cover,9.764654595861064
Blue Mountains,Puget Lowland,RandomForestRegressor,nrmse,total_cover,0.3012688350810128
Blue Mountains,Puget Lowland,RandomForestRegressor,mae,total_cover,7.880811764705883
Blue Mountains,Puget Lowland,RandomForestRegressor,mape,total_cover,0.24314664246823958
Blue Mountains,Puget Lowland,RandomForestRegressor,bias,total_cover,6.425658823529411
Blue Mountains,Puget Lowland,RandomForestRegressor,rel_bias,total_cover,-0.19825081669691466
Blue Mountains,Puget Lowland,RandomForestRegressor,rmse,topht,16.592418535548806
Blue Mountains,Puget Lowland,RandomForestRegressor,nrmse,topht,0.2787814934812509
Blue Mountains,Puget Lowland,RandomForestRegressor,mae,topht,13.859517647058821
Blue Mountains,Puget Lowland,RandomForestRegressor,mape,topht,0.23286400474402053
Blue Mountains,Puget Lowland,RandomForestRegressor,bias,topht,-11.023282352941177
Blue Mountains,Puget Lowland,RandomForestRegressor,rel_bias,topht,0.1852103182447124
Blue Mountains,Puget Lowland,RandomForestRegressor,rmse,qmd,6.04469456950856
Blue Mountains,Puget Lowland,RandomForestRegressor,nrmse,qmd,0.48187806974740843
Blue Mountains,Puget Lowland,RandomForestRegressor,mae,qmd,5.197578387948577
Blue Mountains,Puget Lowland,RandomForestRegressor,mape,qmd,0.41434666584802043
Blue Mountains,Puget Lowland,RandomForestRegressor,bias,qmd,-5.145139164283943
Blue Mountains,Puget Lowland,RandomForestRegressor,rel_bias,qmd,0.4101662541517814
Blue Mountains,Puget Lowland,RandomForestRegressor,rmse,tcuft,801.699503239726
Blue Mountains,Puget Lowland,RandomForestRegressor,nrmse,tcuft,0.4329326042577395
Blue Mountains,Puget Lowland,RandomForestRegressor,mae,tcuft,563.4794117647058
Blue Mountains,Puget Lowland,RandomForestRegressor,mape,tcuft,0.30428933558658716
Blue Mountains,Puget Lowland,RandomForestRegressor,bias,tcuft,-459.03997647058816
Blue Mountains,Puget Lowland,RandomForestRegressor,rel_bias,tcuft,0.24789010304824585
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,rmse,total_cover,10.177665753457589
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,nrmse,total_cover,0.31401146607763886
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,mae,total_cover,8.175577754372961
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,mape,total_cover,0.2522410559425414
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,bias,total_cover,5.201920183810935
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,rel_bias,total_cover,-0.16049481510850433
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,rmse,topht,19.923867387397394
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,nrmse,topht,0.33475562916164825
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,mae,topht,16.123779285915173
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,mape,topht,0.27090753890152003
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,bias,topht,-13.647519572145727
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,rel_bias,topht,0.22930206832029784
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,rmse,qmd,4.461920463535887
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,nrmse,qmd,0.35570062235749
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,mae,qmd,3.516959676529262
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,mape,qmd,0.2803691271440329
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,bias,qmd,-3.169829996636725
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,rel_bias,qmd,0.2526962351268849
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,rmse,tcuft,1374.1224228754256
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,nrmse,tcuft,0.7420516000076949
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,mae,tcuft,1146.6909230220804
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,mape,tcuft,0.6192343709538433
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,bias,tcuft,-1111.918432198378
Blue Mountains,Puget Lowland,HistGradientBoostingRegressor,rel_bias,tcuft,0.6004565808367246
Blue Mountains,Willamette Valley,ElasticNet,rmse,total_cover,27.458719986084223
Blue Mountains,Willamette Valley,ElasticNet,nrmse,total_cover,0.8471837382276438
Blue Mountains,Willamette Valley,ElasticNet,mae,total_cover,25.412536373806844
Blue Mountains,Willamette Valley,ElasticNet,mape,total_cover,0.7840528463787955
Blue Mountains,Willamette Valley,ElasticNet,bias,total_cover,25.412536373806844
Blue Mountains,Willamette Valley,ElasticNet,rel_bias,total_cover,-0.7840528463787955
Blue Mountains,Willamette Valley,ElasticNet,rmse,topht,35.71386698436805
Blue Mountains,Willamette Valley,ElasticNet,nrmse,topht,0.6000550886877416
Blue Mountains,Willamette Valley,ElasticNet,mae,topht,32.429314433193504
Blue Mountains,Willamette Valley,ElasticNet,mape,topht,0.5448688924335734
Blue Mountains,Willamette Valley,ElasticNet,bias,topht,-32.130272724137185
Blue Mountains,Willamette Valley,ElasticNet,rel_bias,topht,0.5398444715460883
Blue Mountains,Willamette Valley,ElasticNet,rmse,qmd,10.812842508466975
Blue Mountains,Willamette Valley,ElasticNet,nrmse,qmd,0.8619908940885342
Blue Mountains,Willamette Valley,ElasticNet,mae,qmd,10.151675200769231
Blue Mountains,Willamette Valley,ElasticNet,mape,qmd,0.8092831811760219
Blue Mountains,Willamette Valley,ElasticNet,bias,qmd,-10.151675200769231
Blue Mountains,Willamette Valley,ElasticNet,rel_bias,qmd,0.8092831811760219
Blue Mountains,Willamette Valley,ElasticNet,rmse,tcuft,5066.830496625175
Blue Mountains,Willamette Valley,ElasticNet,nrmse,tcuft,2.7361824640928316
Blue Mountains,Willamette Valley,ElasticNet,mae,tcuft,4967.83773586872
Blue Mountains,Willamette Valley,ElasticNet,mape,tcuft,2.682724536847316
Blue Mountains,Willamette Valley,ElasticNet,bias,tcuft,-4967.83773586872
Blue Mountains,Willamette Valley,ElasticNet,rel_bias,tcuft,2.682724536847316
Blue Mountains,Willamette Valley,Lasso,rmse,total_cover,19.33291052463232
Blue Mountains,Willamette Valley,Lasso,nrmse,total_cover,0.5964781831556252
Blue Mountains,Willamette Valley,Lasso,mae,total_cover,17.099206283765128
Blue Mountains,Willamette Valley,Lasso,mape,total_cover,0.5275617183738787
Blue Mountains,Willamette Valley,Lasso,bias,total_cover,16.9309177951187
Blue Mountains,Willamette Valley,Lasso,rel_bias,total_cover,-0.5223695145499416
Blue Mountains,Willamette Valley,Lasso,rmse,topht,17.13452357791192
Blue Mountains,Willamette Valley,Lasso,nrmse,topht,0.2878898011706885
Blue Mountains,Willamette Valley,Lasso,mae,topht,14.615275806457829
Blue Mountains,Willamette Valley,Lasso,mape,topht,0.24556205644374687
Blue Mountains,Willamette Valley,Lasso,bias,topht,-10.555619856466675
Blue Mountains,Willamette Valley,Lasso,rel_bias,topht,0.1773527748170918
Blue Mountains,Willamette Valley,Lasso,rmse,qmd,15.677166369184981
Blue Mountains,Willamette Valley,Lasso,nrmse,qmd,1.2497707836553325
