TARGET_ECOREGION,TRAIN_ECOREGION,MODEL,METRIC,TARGET,SCORE
Coast Range,Northern Rockies,KNeighborsRegressor,nrmse,total_cover,0.2805101636209344
Coast Range,Northern Rockies,KNeighborsRegressor,mae,total_cover,16.375620509470938
Coast Range,Northern Rockies,KNeighborsRegressor,mape,total_cover,0.23183047603195744
Coast Range,Northern Rockies,KNeighborsRegressor,bias,total_cover,-11.067292619203137
Coast Range,Northern Rockies,KNeighborsRegressor,rel_bias,total_cover,0.15668021341914487
Coast Range,Northern Rockies,KNeighborsRegressor,rmse,topht,45.40794708067119
Coast Range,Northern Rockies,KNeighborsRegressor,nrmse,topht,0.41021028116872654
Coast Range,Northern Rockies,KNeighborsRegressor,mae,topht,35.580448076845805
Coast Range,Northern Rockies,KNeighborsRegressor,mape,topht,0.32142976170629495
Coast Range,Northern Rockies,KNeighborsRegressor,bias,topht,-26.854240756278642
Coast Range,Northern Rockies,KNeighborsRegressor,rel_bias,topht,0.24259818730926225
Coast Range,Northern Rockies,KNeighborsRegressor,rmse,qmd,10.818872023806517
Coast Range,Northern Rockies,KNeighborsRegressor,nrmse,qmd,0.651149278950073
Coast Range,Northern Rockies,KNeighborsRegressor,mae,qmd,7.636655875304345
Coast Range,Northern Rockies,KNeighborsRegressor,mape,qmd,0.45962305089220384
Coast Range,Northern Rockies,KNeighborsRegressor,bias,qmd,-6.301816277630019
Coast Range,Northern Rockies,KNeighborsRegressor,rel_bias,qmd,0.37928382147650824
Coast Range,Northern Rockies,KNeighborsRegressor,rmse,tcuft,8971.22953877507
Coast Range,Northern Rockies,KNeighborsRegressor,nrmse,tcuft,0.9169363248013095
Coast Range,Northern Rockies,KNeighborsRegressor,mae,tcuft,6453.4811125463
Coast Range,Northern Rockies,KNeighborsRegressor,mape,tcuft,0.6596009195770546
Coast Range,Northern Rockies,KNeighborsRegressor,bias,tcuft,-5974.197792476845
Coast Range,Northern Rockies,KNeighborsRegressor,rel_bias,tcuft,0.6106140684276566
Coast Range,Northern Rockies,RandomForestRegressor,rmse,total_cover,18.32298052185947
Coast Range,Northern Rockies,RandomForestRegressor,nrmse,total_cover,0.25939934882163457
Coast Range,Northern Rockies,RandomForestRegressor,mae,total_cover,14.715508164598301
Coast Range,Northern Rockies,RandomForestRegressor,mape,total_cover,0.2083281827933126
Coast Range,Northern Rockies,RandomForestRegressor,bias,total_cover,-7.403832135858916
Coast Range,Northern Rockies,RandomForestRegressor,rel_bias,total_cover,0.10481642069832815
Coast Range,Northern Rockies,RandomForestRegressor,rmse,topht,45.75631785744613
Coast Range,Northern Rockies,RandomForestRegressor,nrmse,topht,0.41335742354091815
Coast Range,Northern Rockies,RandomForestRegressor,mae,topht,35.99010110509537
Coast Range,Northern Rockies,RandomForestRegressor,mape,topht,0.3251305210381654
Coast Range,Northern Rockies,RandomForestRegressor,bias,topht,-28.497323232183167
Coast Range,Northern Rockies,RandomForestRegressor,rel_bias,topht,0.25744160939189387
Coast Range,Northern Rockies,RandomForestRegressor,rmse,qmd,9.260419431220036
Coast Range,Northern Rockies,RandomForestRegressor,nrmse,qmd,0.5573515817680044
Coast Range,Northern Rockies,RandomForestRegressor,mae,qmd,6.478462713863716
Coast Range,Northern Rockies,RandomForestRegressor,mape,qmd,0.38991553976743243
Coast Range,Northern Rockies,RandomForestRegressor,bias,qmd,-2.97838070440772
Coast Range,Northern Rockies,RandomForestRegressor,rel_bias,qmd,0.1792581004606013
Coast Range,Northern Rockies,RandomForestRegressor,rmse,tcuft,8330.34378390882
Coast Range,Northern Rockies,RandomForestRegressor,nrmse,tcuft,0.8514323238007054
Coast Range,Northern Rockies,RandomForestRegressor,mae,tcuft,5839.9861962828545
Coast Range,Northern Rockies,RandomForestRegressor,mape,tcuft,0.5968964963570798
Coast Range,Northern Rockies,RandomForestRegressor,bias,tcuft,-4952.513754926208
Coast Range,Northern Rockies,RandomForestRegressor,rel_bias,tcuft,0.5061892287275059
Coast Range,Northern Rockies,HistGradientBoostingRegressor,rmse,total_cover,19.067064579064745
Coast Range,Northern Rockies,HistGradientBoostingRegressor,nrmse,total_cover,0.269933383919109
Coast Range,Northern Rockies,HistGradientBoostingRegressor,mae,total_cover,15.604937497596142
Coast Range,Northern Rockies,HistGradientBoostingRegressor,mape,total_cover,0.22091987820701742
Coast Range,Northern Rockies,HistGradientBoostingRegressor,bias,total_cover,-9.746695988500822
Coast Range,Northern Rockies,HistGradientBoostingRegressor,rel_bias,total_cover,0.13798446107407492
Coast Range,Northern Rockies,HistGradientBoostingRegressor,rmse,topht,48.122200674504434
Coast Range,Northern Rockies,HistGradientBoostingRegressor,nrmse,topht,0.4347305425210286
Coast Range,Northern Rockies,HistGradientBoostingRegressor,mae,topht,37.9423317064522
Coast Range,Northern Rockies,HistGradientBoostingRegressor,mape,topht,0.34276675247725785
Coast Range,Northern Rockies,HistGradientBoostingRegressor,bias,topht,-30.91287339698219
Coast Range,Northern Rockies,HistGradientBoostingRegressor,rel_bias,topht,0.27926341759914397
Coast Range,Northern Rockies,HistGradientBoostingRegressor,rmse,qmd,9.22477790498561
Coast Range,Northern Rockies,HistGradientBoostingRegressor,nrmse,qmd,0.555206445559982
Coast Range,Northern Rockies,HistGradientBoostingRegressor,mae,qmd,6.526496986477474
Coast Range,Northern Rockies,HistGradientBoostingRegressor,mape,qmd,0.3928065511324356
Coast Range,Northern Rockies,HistGradientBoostingRegressor,bias,qmd,-2.418051964306301
Coast Range,Northern Rockies,HistGradientBoostingRegressor,rel_bias,qmd,0.14553391421556705
Coast Range,Northern Rockies,HistGradientBoostingRegressor,rmse,tcuft,9209.335434351877
Coast Range,Northern Rockies,HistGradientBoostingRegressor,nrmse,tcuft,0.9412727821241408
Coast Range,Northern Rockies,HistGradientBoostingRegressor,mae,tcuft,6662.0857414196835
Coast Range,Northern Rockies,HistGradientBoostingRegressor,mape,tcuft,0.6809220953321694
Coast Range,Northern Rockies,HistGradientBoostingRegressor,bias,tcuft,-6272.353557821103
Coast Range,Northern Rockies,HistGradientBoostingRegressor,rel_bias,tcuft,0.6410881356122551
Coast Range,Puget Lowland,ElasticNet,rmse,total_cover,16.694417842545384
Coast Range,Puget Lowland,ElasticNet,nrmse,total_cover,0.236343705771351
Coast Range,Puget Lowland,ElasticNet,mae,total_cover,13.137023856912828
Coast Range,Puget Lowland,ElasticNet,mape,total_cover,0.18598150174705522
Coast Range,Puget Lowland,ElasticNet,bias,total_cover,-1.90070706624345
Coast Range,Puget Lowland,ElasticNet,rel_bias,total_cover,0.026908404705011112
Coast Range,Puget Lowland,ElasticNet,rmse,topht,35.42354782714635
Coast Range,Puget Lowland,ElasticNet,nrmse,topht,0.32001234251686733
Coast Range,Puget Lowland,ElasticNet,mae,topht,27.37004081310644
Coast Range,Puget Lowland,ElasticNet,mape,topht,0.24725786694556628
Coast Range,Puget Lowland,ElasticNet,bias,topht,-17.31522780753472
Coast Range,Puget Lowland,ElasticNet,rel_bias,topht,0.15642381838602995
Coast Range,Puget Lowland,ElasticNet,rmse,qmd,9.064868764578636
Coast Range,Puget Lowland,ElasticNet,nrmse,qmd,0.5455820853453123
Coast Range,Puget Lowland,ElasticNet,mae,qmd,6.132446527728179
Coast Range,Puget Lowland,ElasticNet,mape,qmd,0.3690900609549068
Coast Range,Puget Lowland,ElasticNet,bias,qmd,-4.176631325892203
Coast Range,Puget Lowland,ElasticNet,rel_bias,qmd,0.2513765270825458
Coast Range,Puget Lowland,ElasticNet,rmse,tcuft,7649.54340469868
Coast Range,Puget Lowland,ElasticNet,nrmse,tcuft,0.7818487070915159
Coast Range,Puget Lowland,ElasticNet,mae,tcuft,5394.81557173436
Coast Range,Puget Lowland,ElasticNet,mape,tcuft,0.5513962542086959
Coast Range,Puget Lowland,ElasticNet,bias,tcuft,-4534.096767909049
Coast Range,Puget Lowland,ElasticNet,rel_bias,tcuft,0.4634234369648824
Coast Range,Puget Lowland,Lasso,rmse,total_cover,16.485022380854634
Coast Range,Puget Lowland,Lasso,nrmse,total_cover,0.2333792837798532
Coast Range,Puget Lowland,Lasso,mae,total_cover,12.961594965868374
Coast Range,Puget Lowland,Lasso,mape,total_cover,0.18349794618975143
Coast Range,Puget Lowland,Lasso,bias,total_cover,-1.9421791905251518
Coast Range,Puget Lowland,Lasso,rel_bias,total_cover,0.027495527636244334
Coast Range,Puget Lowland,Lasso,rmse,topht,35.461356132101685
Coast Range,Puget Lowland,Lasso,nrmse,topht,0.3203538984867659
Coast Range,Puget Lowland,Lasso,mae,topht,27.451077070818613
Coast Range,Puget Lowland,Lasso,mape,topht,0.24798993937337094
Coast Range,Puget Lowland,Lasso,bias,topht,-17.378244668432394
Coast Range,Puget Lowland,Lasso,rel_bias,topht,0.15699310561192634
Coast Range,Puget Lowland,Lasso,rmse,qmd,8.728388853148877
Coast Range,Puget Lowland,Lasso,nrmse,qmd,0.5253305608586049
Coast Range,Puget Lowland,Lasso,mae,qmd,5.950514148126206
Coast Range,Puget Lowland,Lasso,mape,qmd,0.35814020060580404
Coast Range,Puget Lowland,Lasso,bias,qmd,-3.7443154818957636
Coast Range,Puget Lowland,Lasso,rel_bias,qmd,0.22535697999135743
Coast Range,Puget Lowland,Lasso,rmse,tcuft,7436.405739140028
Coast Range,Puget Lowland,Lasso,nrmse,tcuft,0.7600642162489412
Coast Range,Puget Lowland,Lasso,mae,tcuft,5274.128068297302
Coast Range,Puget Lowland,Lasso,mape,tcuft,0.5390609599914741
Coast Range,Puget Lowland,Lasso,bias,tcuft,-4251.434079083818
Coast Range,Puget Lowland,Lasso,rel_bias,tcuft,0.43453289460057987
Coast Range,Puget Lowland,KNeighborsRegressor,rmse,total_cover,16.1871680187806
Coast Range,Puget Lowland,KNeighborsRegressor,nrmse,total_cover,0.22916254472511743
Coast Range,Puget Lowland,KNeighborsRegressor,mae,total_cover,12.576192575288363
Coast Range,Puget Lowland,KNeighborsRegressor,mape,total_cover,0.1780417853303603
Coast Range,Puget Lowland,KNeighborsRegressor,bias,total_cover,-0.9223324728247525
Coast Range,Puget Lowland,KNeighborsRegressor,rel_bias,total_cover,0.013057506804766757
Coast Range,Puget Lowland,KNeighborsRegressor,rmse,topht,34.648201028496715
Coast Range,Puget Lowland,KNeighborsRegressor,nrmse,topht,0.31300794683889743
Coast Range,Puget Lowland,KNeighborsRegressor,mae,topht,26.35650477379231
Coast Range,Puget Lowland,KNeighborsRegressor,mape,topht,0.23810169648661453
Coast Range,Puget Lowland,KNeighborsRegressor,bias,topht,-14.497144463647095
Coast Range,Puget Lowland,KNeighborsRegressor,rel_bias,topht,0.13096557076256218
Coast Range,Puget Lowland,KNeighborsRegressor,rmse,qmd,8.93334277290172
Coast Range,Puget Lowland,KNeighborsRegressor,nrmse,qmd,0.5376660055122979
Coast Range,Puget Lowland,KNeighborsRegressor,mae,qmd,6.083459253385183
Coast Range,Puget Lowland,KNeighborsRegressor,mape,qmd,0.3661416918184588
Coast Range,Puget Lowland,KNeighborsRegressor,bias,qmd,-3.4357218431893233
Coast Range,Puget Lowland,KNeighborsRegressor,rel_bias,qmd,0.20678383069352713
Coast Range,Puget Lowland,KNeighborsRegressor,rmse,tcuft,6861.7693907881
Coast Range,Puget Lowland,KNeighborsRegressor,nrmse,tcuft,0.7013314707453627
Coast Range,Puget Lowland,KNeighborsRegressor,mae,tcuft,4740.846070089928
Coast Range,Puget Lowland,KNeighborsRegressor,mape,tcuft,0.48455498247685413
Coast Range,Puget Lowland,KNeighborsRegressor,bias,tcuft,-2897.793115535684
Coast Range,Puget Lowland,KNeighborsRegressor,rel_bias,tcuft,0.2961792202405988
Coast Range,Puget Lowland,RandomForestRegressor,rmse,total_cover,16.482239443023357
Coast Range,Puget Lowland,RandomForestRegressor,nrmse,total_cover,0.23333988559022006
Coast Range,Puget Lowland,RandomForestRegressor,mae,total_cover,12.905486808341886
Coast Range,Puget Lowland,RandomForestRegressor,mape,total_cover,0.18270362020612727
Coast Range,Puget Lowland,RandomForestRegressor,bias,total_cover,-1.877009007495879
Coast Range,Puget Lowland,RandomForestRegressor,rel_bias,total_cover,0.026572910105749654
Coast Range,Puget Lowland,RandomForestRegressor,rmse,topht,34.49926550823142
Coast Range,Puget Lowland,RandomForestRegressor,nrmse,topht,0.3116624801183805
Coast Range,Puget Lowland,RandomForestRegressor,mae,topht,25.983118876551274
Coast Range,Puget Lowland,RandomForestRegressor,mape,topht,0.23472857033273736
Coast Range,Puget Lowland,RandomForestRegressor,bias,topht,-15.124425212279554
Coast Range,Puget Lowland,RandomForestRegressor,rel_bias,topht,0.13663235441633767
Coast Range,Puget Lowland,RandomForestRegressor,rmse,qmd,8.591816040814695
Coast Range,Puget Lowland,RandomForestRegressor,nrmse,qmd,0.5171107309096138
Coast Range,Puget Lowland,RandomForestRegressor,mae,qmd,5.817922298776054
Coast Range,Puget Lowland,RandomForestRegressor,mape,qmd,0.35015997060502146
Coast Range,Puget Lowland,RandomForestRegressor,bias,qmd,-2.6855511661090374
Coast Range,Puget Lowland,RandomForestRegressor,rel_bias,qmd,0.16163373608149642
Coast Range,Puget Lowland,RandomForestRegressor,rmse,tcuft,6761.357111564256
Coast Range,Puget Lowland,RandomForestRegressor,nrmse,tcuft,0.69106847770985
Coast Range,Puget Lowland,RandomForestRegressor,mae,tcuft,4605.6824423404405
Coast Range,Puget Lowland,RandomForestRegressor,mape,tcuft,0.47074010464547617
Coast Range,Puget Lowland,RandomForestRegressor,bias,tcuft,-2963.6227846322818
Coast Range,Puget Lowland,RandomForestRegressor,rel_bias,tcuft,0.30290757498655957
Coast Range,Puget Lowland,HistGradientBoostingRegressor,rmse,total_cover,15.92604496066979
Coast Range,Puget Lowland,HistGradientBoostingRegressor,nrmse,total_cover,0.2254658125719915
Coast Range,Puget Lowland,HistGradientBoostingRegressor,mae,total_cover,12.48233570840832
Coast Range,Puget Lowland,HistGradientBoostingRegressor,mape,total_cover,0.17671304898628806
Coast Range,Puget Lowland,HistGradientBoostingRegressor,bias,total_cover,-2.0131770385073784
Coast Range,Puget Lowland,HistGradientBoostingRegressor,rel_bias,total_cover,0.028500647710042133
Coast Range,Puget Lowland,HistGradientBoostingRegressor,rmse,topht,35.04893068253482
Coast Range,Puget Lowland,HistGradientBoostingRegressor,nrmse,topht,0.31662809341287873
Coast Range,Puget Lowland,HistGradientBoostingRegressor,mae,topht,26.380793319805537
Coast Range,Puget Lowland,HistGradientBoostingRegressor,mape,topht,0.2383211164765023
Coast Range,Puget Lowland,HistGradientBoostingRegressor,bias,topht,-14.465835358485162
Coast Range,Puget Lowland,HistGradientBoostingRegressor,rel_bias,topht,0.13068272783181262
Coast Range,Puget Lowland,HistGradientBoostingRegressor,rmse,qmd,9.129247833287721
Coast Range,Puget Lowland,HistGradientBoostingRegressor,nrmse,qmd,0.5494568316291351
Coast Range,Puget Lowland,HistGradientBoostingRegressor,mae,qmd,6.1968672715652655
Coast Range,Puget Lowland,HistGradientBoostingRegressor,mape,qmd,0.37296731551588524
Coast Range,Puget Lowland,HistGradientBoostingRegressor,bias,qmd,-3.4410796944352913
Coast Range,Puget Lowland,HistGradientBoostingRegressor,rel_bias,qmd,0.20710630063012098
Coast Range,Puget Lowland,HistGradientBoostingRegressor,rmse,tcuft,6999.698635385892
Coast Range,Puget Lowland,HistGradientBoostingRegressor,nrmse,tcuft,0.7154290182529242
Coast Range,Puget Lowland,HistGradientBoostingRegressor,mae,tcuft,4792.662987353224
Coast Range,Puget Lowland,HistGradientBoostingRegressor,mape,tcuft,0.48985111423589367
Coast Range,Puget Lowland,HistGradientBoostingRegressor,bias,tcuft,-3338.717013219791
Coast Range,Puget Lowland,HistGradientBoostingRegressor,rel_bias,tcuft,0.3412454106119508
Coast Range,Willamette Valley,ElasticNet,rmse,total_cover,25.1677336527488
Coast Range,Willamette Valley,ElasticNet,nrmse,total_cover,0.35630086017123846
Coast Range,Willamette Valley,ElasticNet,mae,total_cover,20.189612363677277
Coast Range,Willamette Valley,ElasticNet,mape,total_cover,0.28582534887548
Coast Range,Willamette Valley,ElasticNet,bias,total_cover,9.315085247937722
Coast Range,Willamette Valley,ElasticNet,rel_bias,total_cover,-0.1318741263000504
Coast Range,Willamette Valley,ElasticNet,rmse,topht,34.95287424644727
Coast Range,Willamette Valley,ElasticNet,nrmse,topht,0.31576033038484463
Coast Range,Willamette Valley,ElasticNet,mae,topht,27.69260611215256
Coast Range,Willamette Valley,ElasticNet,mape,topht,0.2501718855375521
Coast Range,Willamette Valley,ElasticNet,bias,topht,1.094189424098318
Coast Range,Willamette Valley,ElasticNet,rel_bias,topht,-0.009884784055835
Coast Range,Willamette Valley,ElasticNet,rmse,qmd,8.31887250187903
Coast Range,Willamette Valley,ElasticNet,nrmse,qmd,0.5006832338303473
Coast Range,Willamette Valley,ElasticNet,mae,qmd,6.395670504645746
Coast Range,Willamette Valley,ElasticNet,mape,qmd,0.3849325722994434
Coast Range,Willamette Valley,ElasticNet,bias,qmd,1.2016878160112616
Coast Range,Willamette Valley,ElasticNet,rel_bias,qmd,-0.07232529908820509
Coast Range,Willamette Valley,ElasticNet,rmse,tcuft,6330.882207534067
Coast Range,Willamette Valley,ElasticNet,nrmse,tcuft,0.6470702637844784
Coast Range,Willamette Valley,ElasticNet,mae,tcuft,4941.837128168936
Coast Range,Willamette Valley,ElasticNet,mape,tcuft,0.5050979862330657
Coast Range,Willamette Valley,ElasticNet,bias,tcuft,193.73852505693287
Coast Range,Willamette Valley,ElasticNet,rel_bias,tcuft,-0.019801732902978
Coast Range,Willamette Valley,Lasso,rmse,total_cover,26.229940651280195
Coast Range,Willamette Valley,Lasso,nrmse,total_cover,0.3713385776105006
Coast Range,Willamette Valley,Lasso,mae,total_cover,21.13999325757538
Coast Range,Willamette Valley,Lasso,mape,total_cover,0.29927993857586094
Coast Range,Willamette Valley,Lasso,bias,total_cover,9.89126519353283
Coast Range,Willamette Valley,Lasso,rel_bias,total_cover,-0.14003113451785362
Coast Range,Willamette Valley,Lasso,rmse,topht,36.00430277112626
Coast Range,Willamette Valley,Lasso,nrmse,topht,0.3252588172900362
Coast Range,Willamette Valley,Lasso,mae,topht,28.270301082922792
Coast Range,Willamette Valley,Lasso,mape,topht,0.25539071685728576
Coast Range,Willamette Valley,Lasso,bias,topht,-2.87470402254186
Coast Range,Willamette Valley,Lasso,rel_bias,topht,0.02596975245916215
Coast Range,Willamette Valley,Lasso,rmse,qmd,9.255320074638737
Coast Range,Willamette Valley,Lasso,nrmse,qmd,0.5570446697023366
Coast Range,Willamette Valley,Lasso,mae,qmd,7.409720783565808
Coast Range,Willamette Valley,Lasso,mape,qmd,0.4459646379792072
Coast Range,Willamette Valley,Lasso,bias,qmd,2.7711924151581853
Coast Range,Willamette Valley,Lasso,rel_bias,qmd,-0.16678817708459054
Coast Range,Willamette Valley,Lasso,rmse,tcuft,8408.643720247395
Coast Range,Willamette Valley,Lasso,nrmse,tcuft,0.8594352464266571
Coast Range,Willamette Valley,Lasso,mae,tcuft,6808.571998589996
Coast Range,Willamette Valley,Lasso,mape,tcuft,0.6958942426507838
Coast Range,Willamette Valley,Lasso,bias,tcuft,2760.7656851443835
Coast Range,Willamette Valley,Lasso,rel_bias,tcuft,-0.2821738458516249
Coast Range,Willamette Valley,KNeighborsRegressor,rmse,total_cover,18.476131795201375
Coast Range,Willamette Valley,KNeighborsRegressor,nrmse,total_cover,0.26156751903437364
Coast Range,Willamette Valley,KNeighborsRegressor,mae,total_cover,14.790725016329196
Coast Range,Willamette Valley,KNeighborsRegressor,mape,total_cover,0.2093930315135375
Coast Range,Willamette Valley,KNeighborsRegressor,bias,total_cover,-5.490137165251469
Coast Range,Willamette Valley,KNeighborsRegressor,rel_bias,total_cover,0.07772414558366622
Coast Range,Willamette Valley,KNeighborsRegressor,rmse,topht,34.55284393983371
Coast Range,Willamette Valley,KNeighborsRegressor,nrmse,topht,0.3121465016367528
Coast Range,Willamette Valley,KNeighborsRegressor,mae,topht,27.126306335728284
Coast Range,Willamette Valley,KNeighborsRegressor,mape,topht,0.24505599712048526
Coast Range,Willamette Valley,KNeighborsRegressor,bias,topht,6.0546211626387985
Coast Range,Willamette Valley,KNeighborsRegressor,rel_bias,topht,-0.054696765856508116
Coast Range,Willamette Valley,KNeighborsRegressor,rmse,qmd,8.390961939732186
Coast Range,Willamette Valley,KNeighborsRegressor,nrmse,qmd,0.5050220397035203
Coast Range,Willamette Valley,KNeighborsRegressor,mae,qmd,6.152205997936781
Coast Range,Willamette Valley,KNeighborsRegressor,mape,qmd,0.370279312916706
Coast Range,Willamette Valley,KNeighborsRegressor,bias,qmd,0.33830095785778513
Coast Range,Willamette Valley,KNeighborsRegressor,rel_bias,qmd,-0.0203611267692684
Coast Range,Willamette Valley,KNeighborsRegressor,rmse,tcuft,6216.131876445027
Coast Range,Willamette Valley,KNeighborsRegressor,nrmse,tcuft,0.6353417993188502
Coast Range,Willamette Valley,KNeighborsRegressor,mae,tcuft,4566.013781841933
Coast Range,Willamette Valley,KNeighborsRegressor,mape,tcuft,0.46668562854383594
Coast Range,Willamette Valley,KNeighborsRegressor,bias,tcuft,-1052.188308295232
Coast Range,Willamette Valley,KNeighborsRegressor,rel_bias,tcuft,0.10754263685230259
Coast Range,Willamette Valley,RandomForestRegressor,rmse,total_cover,17.393371794004395
Coast Range,Willamette Valley,RandomForestRegressor,nrmse,total_cover,0.24623883171161348
Coast Range,Willamette Valley,RandomForestRegressor,mae,total_cover,13.915702155453952
Coast Range,Willamette Valley,RandomForestRegressor,mape,total_cover,0.197005289243971
Coast Range,Willamette Valley,RandomForestRegressor,bias,total_cover,-5.56685173089484
Coast Range,Willamette Valley,RandomForestRegressor,rel_bias,total_cover,0.07881019751442522
Coast Range,Willamette Valley,RandomForestRegressor,rmse,topht,30.93230881312899
Coast Range,Willamette Valley,RandomForestRegressor,nrmse,topht,0.279438994960262
Coast Range,Willamette Valley,RandomForestRegressor,mae,topht,24.170983017635532
Coast Range,Willamette Valley,RandomForestRegressor,mape,topht,0.21835793902273518
Coast Range,Willamette Valley,RandomForestRegressor,bias,topht,-1.4337981711299803
Coast Range,Willamette Valley,RandomForestRegressor,rel_bias,topht,0.0129527712378963
Coast Range,Willamette Valley,RandomForestRegressor,rmse,qmd,8.548314403825405
Coast Range,Willamette Valley,RandomForestRegressor,nrmse,qmd,0.5144925226993314
Coast Range,Willamette Valley,RandomForestRegressor,mae,qmd,6.591509988131158
Coast Range,Willamette Valley,RandomForestRegressor,mape,qmd,0.39671945157677246
Coast Range,Willamette Valley,RandomForestRegressor,bias,qmd,2.017612550163353
Coast Range,Willamette Valley,RandomForestRegressor,rel_bias,qmd,-0.12143289562429346
Coast Range,Willamette Valley,RandomForestRegressor,rmse,tcuft,5921.711694893815
Coast Range,Willamette Valley,RandomForestRegressor,nrmse,tcuft,0.6052495407212886
Coast Range,Willamette Valley,RandomForestRegressor,mae,tcuft,4629.714820378837
Coast Range,Willamette Valley,RandomForestRegressor,mape,tcuft,0.4731964190558387
Coast Range,Willamette Valley,RandomForestRegressor,bias,tcuft,788.0215832789027
Coast Range,Willamette Valley,RandomForestRegressor,rel_bias,tcuft,-0.08054254005126316
Coast Range,Willamette Valley,HistGradientBoostingRegressor,rmse,total_cover,17.321458715055005
Coast Range,Willamette Valley,HistGradientBoostingRegressor,nrmse,total_cover,0.24522075466738064
Coast Range,Willamette Valley,HistGradientBoostingRegressor,mae,total_cover,14.009346478546837
Coast Range,Willamette Valley,HistGradientBoostingRegressor,mape,total_cover,0.19833101659505112
Coast Range,Willamette Valley,HistGradientBoostingRegressor,bias,total_cover,-6.245125434915434
Coast Range,Willamette Valley,HistGradientBoostingRegressor,rel_bias,total_cover,0.08841255216059633
Coast Range,Willamette Valley,HistGradientBoostingRegressor,rmse,topht,31.03946612100025
Coast Range,Willamette Valley,HistGradientBoostingRegressor,nrmse,topht,0.2804070420140753
Coast Range,Willamette Valley,HistGradientBoostingRegressor,mae,topht,24.51198636605232
Coast Range,Willamette Valley,HistGradientBoostingRegressor,mape,topht,0.221438524876683
Coast Range,Willamette Valley,HistGradientBoostingRegressor,bias,topht,2.0579081586356662
Coast Range,Willamette Valley,HistGradientBoostingRegressor,rel_bias,topht,-0.018590910592667886
Coast Range,Willamette Valley,HistGradientBoostingRegressor,rmse,qmd,8.938128682129397
Coast Range,Willamette Valley,HistGradientBoostingRegressor,nrmse,qmd,0.5379540523008971
Coast Range,Willamette Valley,HistGradientBoostingRegressor,mae,qmd,7.0880602490389295
Coast Range,Willamette Valley,HistGradientBoostingRegressor,mape,qmd,0.42660503887654777
Coast Range,Willamette Valley,HistGradientBoostingRegressor,bias,qmd,2.7310320986126553
Coast Range,Willamette Valley,HistGradientBoostingRegressor,rel_bias,qmd,-0.16437107102182488
Coast Range,Willamette Valley,HistGradientBoostingRegressor,rmse,tcuft,6013.141522406517
Coast Range,Willamette Valley,HistGradientBoostingRegressor,nrmse,tcuft,0.6145944504300821
Coast Range,Willamette Valley,HistGradientBoostingRegressor,mae,tcuft,4440.314220906609
Coast Range,Willamette Valley,HistGradientBoostingRegressor,mape,tcuft,0.45383805921847103
Coast Range,Willamette Valley,HistGradientBoostingRegressor,bias,tcuft,-682.1823899849041
Coast Range,Willamette Valley,HistGradientBoostingRegressor,rel_bias,tcuft,0.06972487002069727
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,rmse,total_cover,20.361202399900325
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,nrmse,total_cover,0.47333021469811526
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,mae,total_cover,15.630229841355499
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,mape,total_cover,0.363350842513402
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,bias,total_cover,-11.614821751337992
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,rel_bias,total_cover,0.2700059635607799
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,rmse,topht,28.630051249058866
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,nrmse,topht,0.39264070284423586
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,mae,topht,24.686436930046128
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,mape,topht,0.3385568493263469
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,bias,topht,14.261989249081164
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,rel_bias,topht,-0.19559299541597025
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,rmse,qmd,5.570988811799679
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,nrmse,qmd,0.4539820037852343
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,mae,qmd,4.407983396372745
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,mape,qmd,0.35920824875806595
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,bias,qmd,0.9595213293839465
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,rel_bias,qmd,-0.07819175921979205
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,rmse,tcuft,2980.6633094863464
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,nrmse,tcuft,0.8414048045019767
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,mae,tcuft,1839.2163507452437
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,mape,tcuft,0.5191882857451363
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,bias,tcuft,-966.274765333248
Eastern Cascades Slopes And Foothills,Blue Mountains,ElasticNet,rel_bias,tcuft,0.27276755057602364
